batch class_loss class_acc conf_loss conf
0 0.6946 59.38 0.7023 47.75
10 0.7249 59.38 0.7141 54.40
20 0.6992 46.88 0.7329 49.23
30 0.7096 43.75 0.6878 48.17
40 0.7007 46.88 0.7238 47.06
50 0.6900 62.50 0.6833 48.48
60 0.7000 50.00 0.7023 49.31
70 0.7213 50.00 0.7149 48.25
80 0.7212 43.75 0.7068 48.64
90 0.7004 43.75 0.6868 47.94
100 0.6937 46.88 0.6932 48.28
110 0.6874 50.00 0.6791 47.29
120 0.6966 53.12 0.7047 48.91
130 0.6712 56.25 0.7065 51.50
140 0.7170 50.00 0.6871 52.16
150 0.6806 53.12 0.6903 52.59
160 0.7006 34.38 0.6870 50.71
170 0.7044 62.50 0.6995 46.73
180 0.7128 25.00 0.6714 47.88
190 0.6989 43.75 0.6796 45.68
200 0.6812 75.00 0.7222 46.24
210 0.6842 56.25 0.6706 49.75
220 0.6947 43.75 0.7073 50.16
230 0.6712 59.38 0.6862 48.31
240 0.7156 46.88 0.7096 50.78
250 0.6776 59.38 0.6856 47.17
260 0.6950 50.00 0.7013 47.81
270 0.7253 43.75 0.7085 52.77
280 0.6895 56.25 0.6873 54.94
290 0.6804 59.38 0.6754 51.47
300 0.6910 50.00 0.6793 49.49
310 0.6899 53.12 0.6949 47.70
