batch class_loss class_acc conf_loss conf
0 0.6939 43.75 0.7025 49.79
10 0.6980 43.75 0.6857 50.69
20 0.6747 59.38 0.7029 51.04
30 0.6855 62.50 0.6874 54.10
40 0.6869 53.12 0.6920 53.57
50 0.6817 50.00 0.7076 49.38
60 0.6840 53.12 0.6957 48.57
70 0.6837 62.50 0.7020 48.05
80 0.6971 40.62 0.6973 51.91
90 0.6883 56.25 0.6950 52.92
100 0.7209 46.88 0.6962 53.02
110 0.7100 43.75 0.6997 51.64
120 0.6596 65.62 0.6823 51.95
130 0.6863 56.25 0.6938 50.77
140 0.6880 56.25 0.6832 50.79
150 0.6938 53.12 0.6892 51.64
160 0.6885 53.12 0.6929 49.42
170 0.7268 31.25 0.6920 49.28
180 0.6866 53.12 0.6909 50.38
190 0.6881 53.12 0.7013 50.47
200 0.6694 56.25 0.6921 48.65
210 0.6880 43.75 0.6969 51.93
220 0.7157 40.62 0.7093 52.30
230 0.6926 56.25 0.6782 49.93
240 0.6849 50.00 0.6992 49.03
250 0.6941 46.88 0.6908 48.69
260 0.6801 56.25 0.6956 49.78
270 0.6827 59.38 0.6973 49.54
280 0.6929 53.12 0.6889 51.34
290 0.6957 53.12 0.6960 53.85
300 0.6833 56.25 0.6805 54.59
310 0.7139 53.12 0.7225 51.10
