batch class_loss class_acc conf_loss conf
0 0.6789 56.25 0.6804 54.41
10 0.7210 46.88 0.7144 55.50
20 0.6777 59.38 0.6828 55.72
30 0.6920 50.00 0.6996 55.44
40 0.6714 59.38 0.6828 53.73
50 0.6727 56.25 0.6770 54.48
60 0.6945 43.75 0.6908 53.51
70 0.6860 59.38 0.6988 52.35
80 0.6556 65.62 0.6705 53.46
90 0.6797 59.38 0.6888 55.95
100 0.6855 56.25 0.7035 54.88
110 0.6839 50.00 0.6866 54.01
120 0.6924 59.38 0.6782 53.73
130 0.6815 46.88 0.6993 53.36
140 0.6727 65.62 0.6588 54.14
150 0.6773 53.12 0.6842 53.52
160 0.6833 46.88 0.6900 52.58
170 0.6941 59.38 0.6867 50.77
180 0.6901 46.88 0.6912 49.93
190 0.6885 56.25 0.7042 50.02
200 0.7174 37.50 0.7012 50.64
210 0.6935 50.00 0.7031 52.20
220 0.6959 56.25 0.7124 53.43
230 0.7022 40.62 0.7167 54.89
240 0.6939 46.88 0.7060 54.71
250 0.7152 53.12 0.7054 54.16
260 0.6849 50.00 0.6773 51.82
270 0.6657 65.62 0.6836 51.13
280 0.7096 53.12 0.7043 51.15
290 0.7002 43.75 0.6820 50.30
300 0.6746 71.88 0.6916 49.69
310 0.6976 40.62 0.6874 50.95
