batch class_loss class_acc conf_loss conf
0 0.6932 56.25 0.7016 48.39
10 0.6793 65.62 0.7197 47.78
20 0.6679 68.75 0.6938 50.47
30 0.6686 68.75 0.6497 54.59
40 0.6880 43.75 0.7086 56.67
50 0.6835 59.38 0.6746 56.00
60 0.6944 53.12 0.6929 55.09
70 0.6675 68.75 0.6577 55.55
80 0.7604 37.50 0.7579 56.93
90 0.6974 53.12 0.6893 55.87
100 0.6964 59.38 0.6672 54.43
110 0.6591 59.38 0.6880 54.01
120 0.7211 50.00 0.7024 54.90
130 0.7084 43.75 0.7160 54.81
140 0.6849 50.00 0.6874 52.43
150 0.6817 56.25 0.6890 51.21
160 0.6976 46.88 0.6964 50.97
170 0.6802 68.75 0.7110 49.94
180 0.6783 62.50 0.6701 51.08
190 0.6606 62.50 0.6752 52.61
200 0.6775 62.50 0.6815 53.31
210 0.7056 46.88 0.7046 53.36
220 0.7017 53.12 0.6992 53.27
230 0.6963 59.38 0.7159 52.92
240 0.6655 65.62 0.6803 52.40
250 0.6687 59.38 0.6803 51.82
260 0.7042 50.00 0.7041 53.45
270 0.6925 68.75 0.6810 54.60
280 0.6767 56.25 0.6794 56.33
290 0.6766 56.25 0.6642 56.51
300 0.6864 50.00 0.7038 55.89
310 0.6348 59.38 0.6506 55.09
