batch class_loss class_acc conf_loss conf
0 0.6936 56.25 0.7025 50.83
10 0.6963 46.88 0.7011 53.04
20 0.7034 46.88 0.6995 51.21
30 0.6810 53.12 0.6954 48.62
40 0.6877 56.25 0.7195 49.36
50 0.6759 62.50 0.6753 52.76
60 0.6909 56.25 0.6641 52.61
70 0.7001 50.00 0.7058 50.58
80 0.6947 53.12 0.6900 48.14
90 0.6846 62.50 0.7098 47.54
100 0.6926 53.12 0.6866 49.95
110 0.6822 56.25 0.6798 53.54
120 0.6837 59.38 0.6865 49.78
130 0.6942 56.25 0.6948 49.27
140 0.7179 34.38 0.7090 51.85
150 0.6920 50.00 0.6972 52.27
160 0.6949 53.12 0.6957 52.01
170 0.6807 56.25 0.6866 50.81
180 0.7095 46.88 0.7075 47.81
190 0.7104 46.88 0.6758 48.76
200 0.6640 75.00 0.6921 49.47
210 0.6698 56.25 0.6975 49.68
220 0.6948 53.12 0.7130 48.73
230 0.6780 50.00 0.6958 48.92
240 0.6733 62.50 0.6860 51.30
250 0.6873 65.62 0.6830 52.47
260 0.6935 59.38 0.7038 51.01
270 0.6842 50.00 0.6998 48.34
280 0.7135 50.00 0.6897 49.03
290 0.7087 43.75 0.7068 52.06
300 0.7176 59.38 0.6947 53.76
310 0.7237 31.25 0.7185 52.64
