batch class_loss class_acc conf_loss conf
0 0.6900 50.00 0.6834 49.10
10 0.7104 50.00 0.6802 50.71
20 0.7103 53.12 0.7087 52.08
30 0.7108 46.88 0.7129 54.18
40 0.6959 50.00 0.7040 52.85
50 0.6929 43.75 0.6860 48.45
60 0.6911 50.00 0.7142 48.21
70 0.6782 53.12 0.7046 48.46
80 0.6898 56.25 0.7081 50.23
90 0.6855 56.25 0.7032 52.07
100 0.7073 50.00 0.6818 48.96
110 0.7028 53.12 0.6899 48.23
120 0.6810 65.62 0.6974 49.82
130 0.7104 53.12 0.7109 52.65
140 0.6906 56.25 0.6932 50.66
150 0.6980 56.25 0.7078 50.62
160 0.7087 37.50 0.6971 51.60
170 0.6768 65.62 0.6790 51.54
180 0.6988 50.00 0.6981 53.25
190 0.6928 53.12 0.6986 54.36
200 0.6727 65.62 0.6695 53.84
210 0.7031 56.25 0.7022 52.17
220 0.7051 50.00 0.7019 49.39
230 0.7059 46.88 0.7023 48.72
240 0.6980 50.00 0.6609 50.89
250 0.6775 56.25 0.6871 51.57
260 0.6693 59.38 0.6832 52.39
270 0.7240 31.25 0.7052 51.50
280 0.7057 43.75 0.6900 50.76
290 0.7014 50.00 0.6986 50.03
300 0.7023 50.00 0.7031 50.91
310 0.6912 43.75 0.6919 50.07
