batch class_loss class_acc conf_loss conf
0 0.1088 96.88 0.0802 90.68
10 0.2110 93.75 0.1140 86.53
20 0.9449 71.88 0.6468 80.98
30 0.5862 84.38 0.2689 76.50
40 0.3774 90.62 0.1837 84.47
50 0.3146 87.50 0.1999 86.70
60 0.4901 84.38 0.3287 83.08
70 0.3581 84.38 0.3116 81.88
80 0.4861 81.25 0.2150 83.44
90 0.5370 81.25 0.2459 79.99
100 0.4706 84.38 0.3108 86.74
110 0.2175 96.88 0.1680 87.72
120 0.6952 84.38 0.4018 86.17
130 0.7716 75.00 0.2862 82.31
140 0.2598 90.62 0.1656 86.83
150 0.4218 84.38 0.1489 83.45
160 0.5659 81.25 0.4056 83.79
170 0.3926 81.25 0.1306 82.43
180 0.3478 93.75 0.2194 84.43
190 0.4685 87.50 0.3034 79.76
200 0.4852 81.25 0.1450 80.18
210 0.4328 90.62 0.1878 85.92
220 0.6891 75.00 0.2067 81.48
230 0.5427 84.38 0.2848 81.65
240 0.4008 81.25 0.2192 81.56
250 0.2674 87.50 0.0959 85.61
260 0.3259 87.50 0.2632 83.01
270 0.4658 90.62 0.3096 79.64
280 0.1315 90.62 0.1750 88.49
290 0.4419 87.50 0.1823 82.02
300 0.7233 81.25 0.2934 84.38
310 0.2437 96.88 0.2506 82.27
320 0.8026 71.88 0.4564 78.31
330 0.3180 93.75 0.2270 84.00
340 0.7209 68.75 0.2897 79.65
350 0.4805 81.25 0.2725 84.14
360 0.5015 84.38 0.4007 83.59
370 0.3532 87.50 0.2686 86.71
380 0.8243 78.12 0.4127 81.56
390 0.4779 84.38 0.2012 81.84
400 0.5644 81.25 0.2037 80.37
410 0.4051 84.38 0.2392 81.51
420 0.3638 84.38 0.2508 85.08
430 0.4128 87.50 0.1409 82.85
440 0.7758 68.75 0.3219 74.28
450 0.3214 87.50 0.2254 86.65
460 0.5528 81.25 0.3422 82.35
470 0.4781 84.38 0.2015 79.81
480 0.4247 87.50 0.2854 80.90
490 0.5088 84.38 0.2343 81.55
500 0.4736 87.50 0.2377 84.27
510 0.4735 81.25 0.2076 83.95
520 0.4053 87.50 0.2459 82.13
530 0.5213 81.25 0.4506 83.01
540 0.5205 87.50 0.4015 81.95
550 0.6431 71.88 0.1819 78.90
560 0.4988 87.50 0.2848 81.19
570 0.5791 81.25 0.3323 85.23
580 0.6682 78.12 0.2984 80.47
590 0.4065 81.25 0.2384 84.65
600 0.7927 81.25 0.2774 80.74
610 0.4260 84.38 0.2106 81.69
620 0.6243 78.12 0.2936 78.63
630 0.4910 78.12 0.2598 80.93
640 0.6323 78.12 0.3911 79.17
650 0.2098 90.62 0.1016 89.10
660 0.7964 71.88 0.3906 80.95
670 0.4256 84.38 0.1776 82.85
680 0.6367 75.00 0.2459 76.93
690 0.8181 75.00 0.3699 78.36
700 0.7637 71.88 0.3802 82.60
710 0.3129 87.50 0.2501 84.06
720 0.2674 93.75 0.2026 81.66
730 0.3143 87.50 0.2914 84.54
740 0.5568 81.25 0.3634 78.66
750 0.3119 87.50 0.1559 85.89
760 0.2108 93.75 0.1613 89.40
770 0.7887 71.88 0.2772 75.40
780 0.4953 87.50 0.1833 80.81
790 0.5158 84.38 0.2940 81.16
800 0.4442 81.25 0.2690 86.18
810 0.5837 78.12 0.1648 77.82
820 0.4534 84.38 0.2626 81.23
830 0.2726 90.62 0.0847 86.54
840 0.2597 90.62 0.1022 88.12
850 0.6782 75.00 0.2850 81.04
860 0.2435 93.75 0.2060 86.01
870 0.3152 87.50 0.2072 84.80
880 0.3667 87.50 0.3623 81.06
890 0.7511 75.00 0.4557 81.50
900 0.5893 75.00 0.3677 82.11
910 0.3534 84.38 0.3056 81.71
920 0.7404 71.88 0.3976 81.34
930 0.4901 87.50 0.3386 82.03
940 0.4066 87.50 0.1900 83.31
950 1.1350 75.00 0.4786 81.32
960 0.4719 75.00 0.2323 82.09
970 0.4436 81.25 0.1803 87.23
980 0.5544 87.50 0.2385 81.01
990 0.7808 81.25 0.3588 79.60
1000 0.1562 93.75 0.1013 88.66
1010 0.4724 84.38 0.1346 84.18
1020 0.3454 87.50 0.1772 84.57
1030 0.8183 65.62 0.3821 78.37
1040 0.2190 93.75 0.1478 84.86
1050 0.5145 78.12 0.2547 81.76
1060 0.6537 78.12 0.1182 82.73
1070 0.3359 87.50 0.2449 85.07
1080 0.4141 87.50 0.1361 86.43
1090 0.6980 81.25 0.3750 82.37
1100 0.5517 84.38 0.2874 77.59
1110 0.4406 93.75 0.3102 84.89
1120 0.7059 68.75 0.3398 83.08
1130 0.8640 78.12 0.3497 82.71
1140 0.3272 90.62 0.2265 83.68
1150 0.5597 75.00 0.2891 79.41
1160 0.5341 78.12 0.1735 81.18
1170 0.6357 71.88 0.3203 76.22
1180 0.6870 78.12 0.3788 79.35
1190 0.6848 81.25 0.3166 78.39
1200 0.6821 71.88 0.3894 79.32
1210 0.2381 90.62 0.1466 85.19
1220 0.6143 78.12 0.2582 80.26
1230 0.5268 71.88 0.4827 83.10
1240 0.4587 84.38 0.2002 80.37
1250 0.5355 78.12 0.3257 83.09
1260 0.3756 84.38 0.2489 83.79
1270 0.4685 81.25 0.1998 82.77
1280 0.5652 81.25 0.1768 83.47
1290 0.4937 84.38 0.2419 84.30
1300 0.3712 90.62 0.1564 87.91
1310 0.5350 84.38 0.2007 84.32
1320 0.6716 75.00 0.3180 79.88
1330 0.7289 68.75 0.1882 77.20
1340 0.6232 81.25 0.4306 74.92
1350 0.9416 71.88 0.4369 78.17
1360 0.4208 90.62 0.2236 80.16
1370 0.5054 78.12 0.1987 79.98
1380 0.5210 81.25 0.3332 84.84
1390 0.4223 84.38 0.2336 86.36
1400 0.6497 75.00 0.3369 82.09
1410 0.5799 81.25 0.4074 78.90
1420 0.5571 78.12 0.3027 83.11
1430 0.5118 81.25 0.1530 83.88
1440 0.7280 84.38 0.3570 81.09
1450 0.4313 84.38 0.2982 84.37
1460 0.3888 84.38 0.2979 83.05
1470 0.5811 81.25 0.3129 76.04
1480 0.9069 68.75 0.3611 76.05
1490 0.2965 90.62 0.2573 83.98
1500 0.4190 84.38 0.3016 80.68
1510 0.3648 87.50 0.1407 82.01
1520 0.3944 84.38 0.3813 85.18
1530 0.7785 75.00 0.3933 75.83
1540 0.5213 78.12 0.3255 84.05
1550 0.7699 71.88 0.5096 78.18
1560 0.4921 78.12 0.1981 78.91
1570 0.4639 81.25 0.2138 82.33
1580 0.8187 68.75 0.7055 82.29
1590 0.4169 81.25 0.2458 87.59
1600 0.3714 87.50 0.1095 83.59
1610 0.3230 87.50 0.1594 84.62
1620 0.7620 62.50 0.5241 78.98
1630 0.9055 68.75 0.4039 79.38
1640 0.6663 78.12 0.3233 79.89
1650 0.2818 90.62 0.1574 85.21
1660 0.8509 68.75 0.3094 80.04
1670 0.3697 84.38 0.2864 85.27
1680 0.4811 84.38 0.2920 80.84
1690 0.8116 71.88 0.2611 80.98
1700 0.5901 81.25 0.2125 77.03
1710 0.4958 78.12 0.1995 85.31
1720 0.4596 87.50 0.2211 86.56
1730 0.5884 81.25 0.5234 84.28
1740 0.5432 81.25 0.3074 78.38
1750 0.4834 78.12 0.2371 80.72
1760 0.5175 87.50 0.1727 80.92
1770 0.4155 84.38 0.2878 85.68
1780 0.6304 84.38 0.2883 82.84
1790 0.5129 78.12 0.2874 81.46
1800 0.2409 93.75 0.1728 82.94
1810 0.6656 81.25 0.1935 80.72
1820 0.4482 84.38 0.1475 82.82
1830 0.4499 81.25 0.3194 80.89
1840 0.6111 81.25 0.3239 81.79
1850 0.2011 93.75 0.1801 84.91
1860 0.6672 75.00 0.3282 82.52
1870 0.4280 78.12 0.2118 84.66
