batch class_loss class_acc conf_loss conf
0 2.1938 25.00 0.6974 47.60
10 2.3137 18.75 0.5186 27.85
20 2.1082 25.00 0.5783 23.06
30 2.0250 34.38 0.6111 29.41
40 1.8254 40.62 0.6756 39.82
50 1.5775 56.25 0.6144 48.10
60 1.3074 62.50 0.6423 54.73
70 1.4122 56.25 0.5102 54.68
80 1.2957 65.62 0.5887 57.23
90 1.2338 65.62 0.5082 58.55
100 1.2449 59.38 0.5496 61.68
110 1.1827 68.75 0.5067 64.54
120 1.1215 56.25 0.5434 68.56
130 0.8801 65.62 0.5333 69.50
140 0.4991 96.88 0.4230 69.78
150 1.1272 62.50 0.4500 69.27
160 1.0347 62.50 0.5529 68.73
170 0.8486 68.75 0.5316 69.95
180 1.2351 65.62 0.5818 70.10
190 1.0724 59.38 0.4106 67.58
200 0.9037 68.75 0.3864 68.23
210 0.6345 78.12 0.4398 70.44
220 0.9122 62.50 0.5757 75.66
230 0.8965 65.62 0.4757 70.41
240 1.0710 65.62 0.3790 68.90
250 0.7408 71.88 0.2859 70.86
260 0.8693 71.88 0.4639 72.84
270 0.6932 78.12 0.5012 74.37
280 0.8063 68.75 0.3819 70.79
290 0.6498 78.12 0.4291 71.52
300 0.7649 75.00 0.3890 71.71
310 0.8374 68.75 0.4597 74.82
320 0.7336 75.00 0.3941 74.18
330 1.1131 65.62 0.5261 74.92
340 0.9100 68.75 0.5005 74.24
350 0.6711 78.12 0.3896 75.27
360 0.9914 68.75 0.5446 75.98
370 0.8653 75.00 0.2654 74.89
380 0.3937 87.50 0.2510 76.14
390 0.8310 84.38 0.4703 80.12
400 1.1233 62.50 0.6385 80.97
410 0.8384 81.25 0.3446 78.22
420 0.9910 65.62 0.3137 74.59
430 0.6533 78.12 0.3581 74.57
440 0.5216 81.25 0.2970 76.95
450 0.8746 75.00 0.3900 75.59
460 0.6022 81.25 0.3029 79.41
470 0.9107 71.88 0.4290 80.58
480 0.7094 84.38 0.5192 72.24
490 0.7965 75.00 0.3618 74.50
500 0.6809 75.00 0.3980 75.46
510 0.7759 75.00 0.4600 81.00
520 0.8653 68.75 0.5983 78.06
530 0.7549 75.00 0.4412 79.68
540 0.6251 78.12 0.3531 80.22
550 0.6520 78.12 0.4295 77.60
560 0.6100 71.88 0.2756 76.77
570 0.6240 78.12 0.1889 77.13
580 0.7543 75.00 0.5710 81.70
590 0.6970 78.12 0.3009 79.03
600 0.5589 78.12 0.2944 76.72
610 0.4719 81.25 0.3863 79.35
620 0.7104 78.12 0.3523 79.32
630 0.4280 87.50 0.2839 80.78
640 1.0199 62.50 0.5405 75.79
650 0.5439 81.25 0.1977 78.26
660 0.8218 71.88 0.3027 74.76
670 0.5896 78.12 0.3044 78.09
680 0.4712 81.25 0.2839 78.51
690 0.8558 75.00 0.3760 77.57
700 0.6870 71.88 0.4342 76.76
710 0.5853 78.12 0.2996 79.75
720 0.7454 68.75 0.5569 79.07
730 0.6706 71.88 0.3908 78.86
740 0.7677 71.88 0.6188 77.47
750 0.4598 90.62 0.2239 77.76
760 0.6513 71.88 0.2475 75.16
770 0.5231 78.12 0.4421 78.81
780 0.7656 71.88 0.4013 76.05
790 0.5274 84.38 0.2016 79.59
800 0.8647 68.75 0.5367 74.67
810 1.1208 65.62 0.5156 75.06
820 0.8570 75.00 0.3876 76.09
830 0.6266 81.25 0.4160 78.32
840 0.6628 75.00 0.3193 79.13
850 0.8661 65.62 0.2010 73.26
860 0.3111 90.62 0.1955 80.29
870 0.4251 84.38 0.2627 80.36
880 0.6299 75.00 0.2638 78.05
890 0.9137 68.75 0.4062 77.28
900 0.4114 90.62 0.3348 82.78
910 0.7728 68.75 0.5315 81.34
920 0.6737 78.12 0.3616 80.12
930 0.6572 81.25 0.2723 80.95
940 0.5370 84.38 0.2437 79.67
950 0.5261 84.38 0.3648 80.85
960 0.3790 81.25 0.2965 82.73
970 0.4384 84.38 0.1836 79.05
980 0.4577 87.50 0.2761 79.75
990 0.6502 78.12 0.3487 81.70
1000 0.4726 81.25 0.2069 79.86
1010 0.4705 81.25 0.3936 81.40
1020 0.5418 87.50 0.2615 79.20
1030 0.6585 81.25 0.3202 78.11
1040 0.5606 78.12 0.2485 76.30
1050 0.3890 84.38 0.2351 80.88
1060 0.6000 81.25 0.4442 77.62
1070 0.6144 78.12 0.2212 75.38
1080 0.9321 75.00 0.4300 76.78
1090 0.3711 87.50 0.1635 79.32
1100 0.8236 68.75 0.3205 75.93
1110 0.5130 84.38 0.3843 75.43
1120 0.5009 87.50 0.2109 78.92
1130 0.4930 84.38 0.1804 78.30
1140 0.6032 78.12 0.2495 81.16
1150 1.0459 62.50 0.3142 77.29
1160 0.4750 81.25 0.2214 79.09
1170 0.7852 78.12 0.5017 72.82
1180 1.0329 71.88 0.3752 78.31
1190 0.4086 87.50 0.2633 78.06
1200 0.4904 81.25 0.2587 80.89
1210 0.2992 93.75 0.2239 84.27
1220 0.4856 84.38 0.2991 81.86
1230 0.5946 75.00 0.2034 80.76
1240 0.5070 84.38 0.1396 80.43
1250 0.7873 71.88 0.2695 77.00
1260 0.5583 81.25 0.4823 80.67
1270 0.7186 75.00 0.3039 71.81
1280 0.6629 81.25 0.2559 76.18
1290 0.4295 87.50 0.3420 81.18
1300 0.5103 84.38 0.2890 84.61
1310 0.5738 81.25 0.3163 81.35
1320 0.7459 78.12 0.4961 77.23
1330 0.6507 78.12 0.3651 80.43
1340 0.6843 75.00 0.1840 76.79
1350 0.5689 81.25 0.2189 83.19
1360 0.3182 90.62 0.2390 80.87
1370 0.7901 75.00 0.3983 80.94
1380 0.3187 96.88 0.1798 84.57
1390 0.4273 78.12 0.2962 84.02
1400 0.2667 93.75 0.1678 83.34
1410 0.6628 75.00 0.4212 83.72
1420 0.4150 81.25 0.2326 83.71
1430 0.4217 87.50 0.1731 83.11
1440 0.5357 81.25 0.3045 81.19
1450 0.6857 78.12 0.1940 82.33
1460 0.6411 81.25 0.2839 81.59
1470 0.7761 71.88 0.2735 81.01
1480 0.7190 71.88 0.3183 77.75
1490 0.7272 68.75 0.3307 74.35
1500 0.3050 90.62 0.2623 83.33
1510 0.2450 93.75 0.1914 82.78
1520 0.7980 65.62 0.3805 74.58
1530 0.6454 81.25 0.4707 79.46
1540 0.5156 84.38 0.2082 82.11
1550 0.9595 78.12 0.2648 82.66
1560 0.8657 71.88 0.4189 80.90
1570 0.5757 84.38 0.3305 79.61
1580 0.7926 71.88 0.3722 79.29
1590 0.5662 81.25 0.3051 83.77
1600 0.7353 75.00 0.3171 81.52
1610 0.5327 87.50 0.2086 79.53
1620 1.0708 65.62 0.3379 78.42
1630 0.4009 84.38 0.2067 80.41
1640 0.6385 81.25 0.4129 81.74
1650 0.4570 90.62 0.2905 79.31
1660 0.5398 87.50 0.2826 82.51
1670 0.6318 78.12 0.2753 77.96
1680 0.4942 81.25 0.2759 80.50
1690 0.4920 81.25 0.2826 78.53
1700 0.5863 87.50 0.2932 79.22
1710 0.4852 78.12 0.2832 81.78
1720 0.5600 84.38 0.3177 80.15
1730 0.5871 81.25 0.3913 82.33
1740 0.2698 90.62 0.1599 83.41
1750 0.7923 71.88 0.4628 82.00
1760 0.5316 78.12 0.2407 77.44
1770 0.7541 75.00 0.4369 77.36
