batch class_loss class_acc conf_loss conf
0 0.6905 56.25 0.6976 50.22
10 0.6456 71.88 0.6683 52.77
20 0.6558 56.25 0.6656 55.44
30 0.6636 50.00 0.6909 57.37
40 0.6922 53.12 0.6744 57.01
50 0.6807 59.38 0.6845 54.95
60 0.6627 59.38 0.6838 55.43
70 0.6777 62.50 0.6722 55.84
80 0.6602 53.12 0.6764 56.12
90 0.7214 40.62 0.7031 55.72
100 0.6593 71.88 0.6722 55.61
110 0.6751 59.38 0.6706 57.02
120 0.7129 46.88 0.7009 59.08
130 0.7099 59.38 0.6923 58.29
140 0.7095 40.62 0.7120 55.87
150 0.6684 62.50 0.6721 53.67
160 0.6758 65.62 0.6750 54.55
170 0.6784 59.38 0.6754 53.90
180 0.6682 53.12 0.6703 54.03
190 0.7115 50.00 0.7037 55.46
200 0.6773 56.25 0.6853 54.68
210 0.6825 46.88 0.6839 54.50
220 0.7068 46.88 0.6980 53.27
230 0.7224 37.50 0.7073 51.36
240 0.6848 53.12 0.6898 51.34
250 0.6979 56.25 0.7030 52.36
260 0.6971 53.12 0.6973 53.58
270 0.6812 62.50 0.6821 53.52
280 0.7009 53.12 0.6977 54.36
290 0.6711 68.75 0.6593 54.60
300 0.7319 40.62 0.7300 54.83
310 0.6488 59.38 0.6641 52.69
