batch class_loss class_acc conf_loss conf
0 0.7147 50.00 0.7005 56.12
10 0.6789 56.25 0.6789 53.26
20 0.7031 56.25 0.6921 52.75
30 0.6903 56.25 0.6871 51.58
40 0.6928 43.75 0.6859 52.15
50 0.6836 56.25 0.6932 50.41
60 0.6673 68.75 0.6677 52.09
70 0.6881 56.25 0.6934 52.58
80 0.6894 50.00 0.6792 53.32
90 0.6961 56.25 0.6832 51.40
100 0.6981 46.88 0.7042 50.11
110 0.7257 40.62 0.6944 50.97
120 0.7153 43.75 0.7007 50.53
130 0.6979 46.88 0.6986 52.24
140 0.7090 34.38 0.6935 50.12
150 0.6951 46.88 0.6951 47.83
160 0.6948 56.25 0.7047 49.27
170 0.6927 50.00 0.7001 52.08
180 0.6900 56.25 0.6900 54.30
190 0.6876 56.25 0.6994 53.61
200 0.6986 53.12 0.6976 50.45
210 0.6823 59.38 0.7039 49.19
220 0.7090 46.88 0.6897 49.95
230 0.6843 56.25 0.7077 50.30
240 0.6963 53.12 0.6925 51.19
250 0.6928 46.88 0.7099 52.39
260 0.7142 37.50 0.7189 54.18
270 0.6984 46.88 0.6988 53.58
280 0.7096 43.75 0.7089 53.75
290 0.6937 50.00 0.7023 52.35
300 0.7015 56.25 0.6939 50.32
310 0.6869 43.75 0.6923 50.30
