batch class_loss class_acc conf_loss conf
0 0.7357 40.62 0.7169 46.97
10 0.7250 50.00 0.6795 46.91
20 0.6945 50.00 0.7308 52.55
30 0.7764 34.38 0.7308 51.88
40 0.7035 56.25 0.7305 45.47
50 0.6932 53.12 0.7031 47.54
60 0.7050 53.12 0.7227 51.11
70 0.6973 53.12 0.6983 53.58
80 0.6977 46.88 0.7055 52.47
90 0.6867 59.38 0.7240 48.89
100 0.7282 34.38 0.6809 48.76
110 0.7179 34.38 0.6814 48.55
120 0.6881 50.00 0.7158 50.47
130 0.6906 53.12 0.7014 48.09
140 0.6912 53.12 0.6926 48.22
150 0.7038 53.12 0.6952 50.61
160 0.7351 37.50 0.6955 52.00
170 0.6918 50.00 0.6995 51.02
180 0.7127 46.88 0.6950 48.48
190 0.7100 53.12 0.7035 48.17
200 0.6952 68.75 0.7253 48.99
210 0.7323 31.25 0.7374 54.89
220 0.7100 50.00 0.7044 53.89
230 0.6912 59.38 0.7101 48.73
240 0.6818 53.12 0.6905 48.69
250 0.7155 43.75 0.7282 50.89
260 0.6796 68.75 0.6892 50.10
270 0.7292 25.00 0.6848 50.12
280 0.6916 50.00 0.7090 43.64
290 0.6912 53.12 0.7274 44.64
300 0.7025 53.12 0.7190 45.55
310 0.6754 62.50 0.6962 48.29
