batch class_loss class_acc conf_loss conf
0 0.7278 53.12 0.7158 55.62
10 0.6752 56.25 0.6795 54.54
20 0.6649 53.12 0.6824 54.09
30 0.6499 65.62 0.6463 57.04
40 0.6439 62.50 0.6577 60.26
50 0.6859 46.88 0.7203 61.28
60 0.5882 78.12 0.6147 58.36
70 0.7502 50.00 0.7200 57.27
80 0.6819 53.12 0.6700 55.42
90 0.7157 50.00 0.7024 54.14
100 0.6560 65.62 0.6488 53.96
110 0.7154 31.25 0.7099 52.27
120 0.6744 56.25 0.6754 50.33
130 0.7056 50.00 0.6872 50.47
140 0.6855 62.50 0.7032 52.71
150 0.6419 68.75 0.6322 54.62
160 0.6927 56.25 0.7139 56.46
170 0.6716 71.88 0.6702 56.71
180 0.6868 62.50 0.6666 56.51
190 0.7049 46.88 0.7023 56.04
200 0.7044 53.12 0.7335 54.50
210 0.7047 43.75 0.6995 52.81
220 0.7109 43.75 0.7046 50.83
230 0.6954 53.12 0.6910 50.97
240 0.7065 40.62 0.6894 51.78
250 0.7122 40.62 0.7124 52.42
260 0.6832 65.62 0.6896 52.50
270 0.6903 46.88 0.6914 53.79
280 0.6598 59.38 0.6620 54.37
290 0.6806 65.62 0.6900 55.59
300 0.6674 59.38 0.6791 56.33
310 0.6905 50.00 0.6844 54.33
