batch class_loss class_acc conf_loss conf
0 0.6882 50.00 0.6953 54.09
10 0.7019 43.75 0.7016 52.14
20 0.6934 53.12 0.6908 49.75
30 0.6672 59.38 0.7010 50.93
40 0.6868 59.38 0.6969 49.52
50 0.6997 46.88 0.6860 50.03
60 0.6635 62.50 0.6954 52.29
70 0.7173 43.75 0.7081 54.38
80 0.6779 65.62 0.6715 53.18
90 0.7007 40.62 0.7123 52.07
100 0.6729 59.38 0.6844 51.57
110 0.7048 46.88 0.6885 51.46
120 0.7003 50.00 0.7178 50.14
130 0.6903 53.12 0.7020 51.15
140 0.6723 53.12 0.6844 52.87
150 0.7207 37.50 0.7004 52.13
160 0.6909 56.25 0.6948 51.20
170 0.7005 50.00 0.6830 52.22
180 0.6882 56.25 0.6748 52.96
190 0.6700 56.25 0.6667 52.75
200 0.6840 50.00 0.6899 51.14
210 0.6836 65.62 0.7181 49.80
220 0.7037 50.00 0.7075 52.05
230 0.6934 43.75 0.7025 51.79
240 0.7194 40.62 0.7099 50.56
250 0.6922 46.88 0.6901 50.07
260 0.6664 65.62 0.6991 51.08
270 0.6669 71.88 0.6666 52.56
280 0.6835 53.12 0.6838 54.51
290 0.7116 37.50 0.7130 54.10
300 0.6981 56.25 0.6937 52.35
310 0.6508 71.88 0.6735 52.65
