batch class_loss class_acc conf_loss conf
0 0.6795 53.12 0.6962 50.66
10 0.6896 50.00 0.6994 52.05
20 0.6748 59.38 0.6778 52.55
30 0.6958 50.00 0.6987 50.21
40 0.7047 46.88 0.7077 49.14
50 0.6785 62.50 0.6935 47.99
60 0.6874 53.12 0.6729 46.85
70 0.6956 56.25 0.7309 47.44
80 0.6702 62.50 0.6833 50.52
90 0.6982 43.75 0.7111 50.84
100 0.7130 46.88 0.6841 46.27
110 0.6730 68.75 0.7426 45.94
120 0.6918 53.12 0.6995 51.89
130 0.6823 65.62 0.6856 51.58
140 0.6965 53.12 0.7008 50.94
150 0.7035 43.75 0.7092 50.13
160 0.7445 40.62 0.7068 51.79
170 0.6957 59.38 0.6947 54.64
180 0.6812 68.75 0.6665 54.36
190 0.6863 50.00 0.6940 52.10
200 0.7073 28.12 0.7034 51.79
210 0.7138 43.75 0.7116 51.37
220 0.6757 68.75 0.6715 52.31
230 0.6935 43.75 0.6942 53.27
240 0.6926 53.12 0.7029 49.69
250 0.6958 56.25 0.6953 48.61
260 0.7140 34.38 0.6832 50.32
270 0.6967 43.75 0.6948 49.65
280 0.6832 59.38 0.6953 49.63
290 0.6904 53.12 0.6825 49.06
300 0.7022 40.62 0.6840 50.56
310 0.6831 53.12 0.6935 50.95
