batch class_loss class_acc conf_loss conf
0 0.6952 56.25 0.6952 51.07
10 0.7074 46.88 0.7090 51.43
20 0.6846 56.25 0.6971 49.85
30 0.6969 53.12 0.6923 48.74
40 0.6850 53.12 0.6934 49.45
50 0.7008 37.50 0.6948 51.12
60 0.6940 43.75 0.6876 50.40
70 0.7209 43.75 0.7186 51.16
80 0.6843 53.12 0.6949 51.77
90 0.6992 50.00 0.6957 51.44
100 0.7018 40.62 0.6940 50.26
110 0.6906 46.88 0.6891 49.88
120 0.6898 50.00 0.6887 51.00
130 0.6871 53.12 0.6890 51.72
140 0.6880 53.12 0.7021 51.08
150 0.6979 40.62 0.7025 51.61
160 0.6833 56.25 0.6892 52.32
170 0.7164 46.88 0.7070 53.72
180 0.7100 53.12 0.7033 54.05
190 0.6871 50.00 0.6933 53.04
200 0.7033 46.88 0.6872 50.06
210 0.6793 59.38 0.6950 48.65
220 0.6880 56.25 0.6766 51.26
230 0.6977 50.00 0.7057 51.85
240 0.7091 40.62 0.7133 51.37
250 0.6904 50.00 0.6959 50.42
260 0.7105 50.00 0.6949 50.12
270 0.7034 50.00 0.7068 49.87
280 0.6973 43.75 0.6840 49.72
290 0.7094 37.50 0.6886 49.41
300 0.6925 50.00 0.7001 48.66
310 0.6870 59.38 0.6945 49.53
