batch class_loss class_acc conf_loss conf
0 0.6863 56.25 0.6921 50.97
10 0.7318 37.50 0.7072 52.33
20 0.6457 65.62 0.6558 52.45
30 0.6743 59.38 0.7029 52.92
40 0.6619 68.75 0.6782 54.03
50 0.7060 50.00 0.6780 56.62
60 0.6571 62.50 0.6614 56.04
70 0.6706 65.62 0.6789 53.50
80 0.6319 78.12 0.6558 53.68
90 0.6477 62.50 0.6529 55.33
100 0.6915 37.50 0.7063 54.78
110 0.6743 71.88 0.6739 54.23
120 0.7185 50.00 0.7008 54.27
130 0.6637 62.50 0.6810 53.77
140 0.6537 56.25 0.6644 54.65
150 0.7033 56.25 0.6916 55.07
160 0.6769 56.25 0.6778 53.50
170 0.7306 43.75 0.7195 53.57
180 0.6840 50.00 0.6995 52.48
190 0.6818 59.38 0.6839 52.30
200 0.6883 53.12 0.6929 53.61
210 0.6784 56.25 0.6845 54.81
220 0.7117 46.88 0.7083 55.38
230 0.6764 56.25 0.6789 52.93
240 0.7054 50.00 0.7098 51.97
250 0.6812 46.88 0.6840 51.09
260 0.6716 59.38 0.6869 51.29
270 0.7157 40.62 0.6810 52.05
280 0.6890 53.12 0.6835 52.62
290 0.6980 53.12 0.6921 53.66
300 0.6845 53.12 0.6857 53.04
310 0.6736 62.50 0.6846 51.57
