batch class_loss class_acc conf_loss conf
0 0.6831 62.50 0.6960 49.88
10 0.7122 31.25 0.6932 51.74
20 0.7153 43.75 0.7073 52.68
30 0.6974 46.88 0.6896 50.38
40 0.6847 56.25 0.7033 48.40
50 0.7053 40.62 0.6909 48.24
60 0.7056 43.75 0.6924 49.52
70 0.7033 50.00 0.6876 51.67
80 0.6891 59.38 0.6895 51.49
90 0.6876 46.88 0.6873 52.69
100 0.7090 40.62 0.6934 50.67
110 0.6982 40.62 0.6963 49.73
120 0.6716 59.38 0.7003 49.51
130 0.7090 46.88 0.7018 49.93
140 0.6931 53.12 0.6931 48.64
150 0.6976 53.12 0.6856 51.50
160 0.7126 50.00 0.6913 53.10
170 0.6972 43.75 0.7092 52.95
180 0.6841 59.38 0.6979 49.49
190 0.6655 62.50 0.7208 47.69
200 0.6993 50.00 0.6961 49.81
210 0.7054 53.12 0.7116 52.78
220 0.6770 53.12 0.6879 53.69
230 0.6748 62.50 0.6839 53.86
240 0.6978 59.38 0.6800 54.59
250 0.6634 65.62 0.6712 55.19
260 0.6817 59.38 0.6861 53.74
270 0.7003 50.00 0.6909 53.52
280 0.7122 50.00 0.6930 52.31
290 0.6604 65.62 0.6767 50.94
300 0.7151 50.00 0.7009 51.63
310 0.6969 46.88 0.6795 50.10
