batch class_loss class_acc conf_loss conf
0 0.6872 59.38 0.6538 49.63
10 0.6688 56.25 0.7075 53.13
20 0.7379 34.38 0.6298 44.63
30 0.6988 50.00 0.7357 41.48
40 0.6966 56.25 0.7051 46.75
50 0.7197 43.75 0.6903 52.98
60 0.7117 43.75 0.7194 49.86
70 0.6965 50.00 0.7033 49.09
80 0.7091 37.50 0.6924 47.44
90 0.6856 56.25 0.7132 47.15
100 0.6250 75.00 0.6842 50.23
110 0.6840 53.12 0.6723 54.30
120 0.7404 43.75 0.7239 55.73
130 0.6883 59.38 0.6745 51.90
140 0.7105 59.38 0.6877 50.98
150 0.6942 46.88 0.7003 45.51
160 0.6679 65.62 0.7323 44.23
170 0.7099 34.38 0.6857 49.07
180 0.7144 37.50 0.7025 49.40
190 0.7029 46.88 0.7050 49.03
200 0.6921 53.12 0.6782 48.95
210 0.6781 62.50 0.7053 48.97
220 0.7331 34.38 0.6942 49.56
230 0.7076 34.38 0.6875 48.21
240 0.6700 59.38 0.7116 46.90
250 0.6899 53.12 0.7079 47.84
260 0.6920 56.25 0.6947 50.33
270 0.6872 62.50 0.6918 51.14
280 0.6956 50.00 0.6891 51.03
290 0.6878 53.12 0.6917 50.20
300 0.6856 56.25 0.7056 49.58
310 0.6970 46.88 0.6898 47.17
