batch class_loss class_acc conf_loss conf
0 0.6737 65.62 0.6844 50.62
10 0.6819 50.00 0.6984 54.83
20 0.6631 62.50 0.6429 55.98
30 0.7151 40.62 0.7036 55.21
40 0.6811 50.00 0.7027 55.32
50 0.7075 43.75 0.6962 54.58
60 0.6774 53.12 0.6607 55.00
70 0.7184 53.12 0.7231 56.33
80 0.7296 50.00 0.7151 56.31
90 0.7154 50.00 0.7034 54.56
100 0.6823 56.25 0.6923 52.83
110 0.7111 34.38 0.6942 52.30
120 0.7179 40.62 0.7379 52.31
130 0.6777 53.12 0.6784 52.83
140 0.6708 68.75 0.6766 52.60
150 0.7024 53.12 0.6939 52.15
160 0.6641 65.62 0.6941 52.01
170 0.6893 53.12 0.6994 51.73
180 0.6838 59.38 0.6840 51.29
190 0.6935 53.12 0.6981 52.29
200 0.7015 46.88 0.6991 52.88
210 0.6556 65.62 0.6696 53.91
220 0.6608 62.50 0.6620 55.59
230 0.7143 46.88 0.7204 56.23
240 0.7194 50.00 0.7017 53.54
250 0.6634 68.75 0.6673 51.52
260 0.6714 56.25 0.6936 53.13
270 0.6916 56.25 0.6855 55.17
280 0.7165 46.88 0.7283 56.85
290 0.6728 56.25 0.6728 56.31
300 0.7038 50.00 0.7126 54.78
310 0.7148 28.12 0.7055 52.64
