batch class_loss class_acc conf_loss conf
0 0.7198 28.12 0.6326 45.05
10 0.6995 46.88 0.6927 46.18
20 0.6780 59.38 0.7201 52.45
30 0.6590 75.00 0.6644 52.83
40 0.7157 40.62 0.6953 50.45
50 0.6681 59.38 0.6902 48.62
60 0.7640 37.50 0.7136 51.10
70 0.6987 53.12 0.6976 49.77
80 0.6835 50.00 0.6865 48.16
90 0.7104 46.88 0.6961 47.34
100 0.7016 46.88 0.6977 53.42
110 0.6762 56.25 0.6602 55.74
120 0.7153 46.88 0.7230 51.88
130 0.7077 53.12 0.6896 50.45
140 0.6891 62.50 0.6914 47.82
150 0.7062 50.00 0.7176 51.01
160 0.6925 56.25 0.7036 52.19
170 0.7098 43.75 0.7108 54.32
180 0.6882 50.00 0.7028 50.30
190 0.7254 37.50 0.6671 45.84
200 0.6863 59.38 0.7246 47.31
210 0.6836 59.38 0.7064 49.68
220 0.6682 68.75 0.6863 49.54
230 0.7024 50.00 0.6819 50.78
240 0.7005 43.75 0.7029 52.50
250 0.6649 59.38 0.6734 54.28
260 0.6944 50.00 0.7024 51.29
270 0.6897 56.25 0.6889 49.31
280 0.6999 34.38 0.6672 48.85
290 0.6868 56.25 0.6907 45.34
300 0.6937 56.25 0.7184 45.14
310 0.6771 59.38 0.6970 48.22
