batch class_loss class_acc conf_loss conf
0 0.6887 56.25 0.7066 49.51
10 0.6908 50.00 0.6983 49.82
20 0.7128 46.88 0.7090 50.78
30 0.7018 53.12 0.6911 50.54
40 0.6801 62.50 0.6873 53.01
50 0.7005 53.12 0.7067 53.11
60 0.7186 40.62 0.7046 51.83
70 0.6891 56.25 0.7033 51.42
80 0.7047 50.00 0.6930 52.33
90 0.6965 59.38 0.7038 50.70
100 0.6822 71.88 0.6824 53.06
110 0.6768 65.62 0.6629 54.28
120 0.7234 37.50 0.6917 50.58
130 0.6849 56.25 0.7034 47.46
140 0.6863 53.12 0.6984 46.00
150 0.6887 53.12 0.6830 50.65
160 0.6839 62.50 0.7008 53.41
170 0.6766 46.88 0.6919 53.72
180 0.6820 53.12 0.7090 48.36
190 0.6963 62.50 0.7221 48.26
200 0.7007 53.12 0.6878 50.78
210 0.6998 50.00 0.6995 49.78
220 0.7211 31.25 0.7098 50.87
230 0.6732 59.38 0.6768 50.44
240 0.6866 59.38 0.6837 51.90
250 0.6757 62.50 0.6771 53.45
260 0.6881 53.12 0.6897 54.82
270 0.7171 43.75 0.7050 53.64
280 0.6957 46.88 0.7150 50.64
290 0.7066 40.62 0.6887 47.98
300 0.6760 50.00 0.6588 46.86
310 0.6732 62.50 0.7051 49.56
