batch class_loss class_acc conf_loss conf
0 0.7156 31.25 0.6847 49.08
10 0.7470 50.00 0.7137 43.65
20 0.7004 50.00 0.6816 46.39
30 0.7166 40.62 0.7045 48.95
40 0.6820 62.50 0.7037 50.40
50 0.6716 78.12 0.7403 51.69
60 0.7185 59.38 0.6898 51.93
70 0.7286 31.25 0.7224 51.73
80 0.6933 50.00 0.7039 48.37
90 0.6787 56.25 0.7165 45.87
100 0.7146 34.38 0.7101 48.01
110 0.7027 43.75 0.6982 49.89
120 0.6905 50.00 0.7271 51.24
130 0.7013 46.88 0.6945 50.71
140 0.7182 40.62 0.7219 52.91
150 0.7020 46.88 0.6984 50.22
160 0.7106 56.25 0.6991 51.26
170 0.6805 50.00 0.6722 50.51
180 0.6948 56.25 0.6900 50.34
190 0.7004 56.25 0.7102 49.41
200 0.6859 56.25 0.6789 51.52
210 0.7081 53.12 0.6880 52.48
220 0.6901 53.12 0.6846 51.29
230 0.6833 56.25 0.7013 50.94
240 0.6967 53.12 0.6986 51.62
250 0.7016 34.38 0.6898 49.43
260 0.7144 34.38 0.6925 49.43
270 0.7156 46.88 0.7023 49.77
280 0.6932 56.25 0.6905 52.40
290 0.6999 37.50 0.6867 50.14
300 0.7005 46.88 0.7027 43.79
310 0.6962 53.12 0.7220 42.92
