batch class_loss class_acc conf_loss conf
0 0.6890 62.50 0.7067 51.91
10 0.6715 59.38 0.6927 51.66
20 0.6836 56.25 0.6988 50.47
30 0.6947 56.25 0.6912 50.28
40 0.6656 65.62 0.6834 50.93
50 0.6887 53.12 0.6890 52.43
60 0.6853 56.25 0.6912 52.11
70 0.6985 50.00 0.6849 52.60
80 0.6551 65.62 0.6737 52.50
90 0.6833 50.00 0.6828 52.79
100 0.7061 43.75 0.7057 52.62
110 0.6819 56.25 0.6849 50.86
120 0.7112 43.75 0.6859 50.31
130 0.7049 40.62 0.6990 51.28
140 0.6929 53.12 0.6978 49.99
150 0.6743 65.62 0.6971 50.41
160 0.6572 71.88 0.6761 52.32
170 0.6814 59.38 0.6780 54.43
180 0.6918 53.12 0.6931 55.10
190 0.7129 50.00 0.6970 52.80
200 0.6901 68.75 0.6752 50.43
210 0.6758 62.50 0.6950 50.32
220 0.6816 56.25 0.6876 49.66
230 0.6849 50.00 0.6731 49.94
240 0.6938 56.25 0.6780 50.66
250 0.6954 53.12 0.6940 51.55
260 0.6963 46.88 0.6894 52.81
270 0.7004 50.00 0.7079 51.82
280 0.7015 50.00 0.6879 53.62
290 0.6735 62.50 0.6814 54.93
300 0.6626 59.38 0.6848 54.68
310 0.6781 53.12 0.6847 53.98
