batch class_loss class_acc conf_loss conf
0 0.7073 53.12 0.7203 51.03
10 0.6940 46.88 0.6892 51.06
20 0.7088 46.88 0.7190 48.28
30 0.6801 65.62 0.7027 49.40
40 0.7000 50.00 0.6879 51.30
50 0.6964 40.62 0.6956 52.39
60 0.6994 46.88 0.6985 50.57
70 0.6760 65.62 0.7069 49.65
80 0.7014 40.62 0.6857 49.20
90 0.7042 43.75 0.6977 49.26
100 0.6836 59.38 0.6954 49.95
110 0.7210 34.38 0.7130 52.07
120 0.7031 40.62 0.7003 50.72
130 0.7032 43.75 0.7026 50.84
140 0.6897 53.12 0.6924 52.27
150 0.7157 40.62 0.7160 52.44
160 0.6882 50.00 0.6863 49.98
170 0.7040 53.12 0.7126 48.96
180 0.6971 43.75 0.6777 49.66
190 0.6810 56.25 0.6963 50.42
200 0.6950 56.25 0.7113 48.38
210 0.6658 71.88 0.6966 49.34
220 0.7262 50.00 0.6881 51.91
230 0.7235 43.75 0.7127 53.97
240 0.7064 53.12 0.7056 52.38
250 0.7235 56.25 0.7099 53.24
260 0.6943 46.88 0.7061 53.04
270 0.6677 65.62 0.6881 51.45
280 0.6803 62.50 0.6779 52.60
290 0.6909 56.25 0.6852 53.79
300 0.6922 37.50 0.7021 51.32
310 0.6598 68.75 0.6975 49.03
