batch class_loss class_acc conf_loss conf
0 0.6953 46.88 0.6908 49.07
10 0.6882 62.50 0.6714 49.56
20 0.6902 53.12 0.6965 51.10
30 0.6967 46.88 0.7014 49.65
40 0.7004 46.88 0.6941 48.49
50 0.6990 43.75 0.6953 51.16
60 0.6891 56.25 0.6853 51.96
70 0.6906 50.00 0.6915 49.27
80 0.7118 40.62 0.6564 47.14
90 0.6951 50.00 0.6859 48.21
100 0.7061 43.75 0.7078 51.76
110 0.6795 56.25 0.6992 52.55
120 0.7206 43.75 0.7072 53.10
130 0.7044 43.75 0.6932 47.38
140 0.6743 68.75 0.7438 45.08
150 0.6978 43.75 0.6863 50.10
160 0.6950 46.88 0.6967 50.16
170 0.6927 46.88 0.6927 48.50
180 0.6917 50.00 0.7006 49.19
190 0.7207 37.50 0.7020 51.56
200 0.7067 34.38 0.6898 50.19
210 0.6869 59.38 0.7003 49.52
220 0.6990 46.88 0.6870 49.04
230 0.6792 53.12 0.7043 49.49
240 0.6914 59.38 0.6948 51.74
250 0.7142 40.62 0.7202 54.29
260 0.6949 46.88 0.6877 49.38
270 0.6858 53.12 0.6793 47.08
280 0.6909 59.38 0.7103 46.64
290 0.7096 40.62 0.6899 50.94
300 0.7158 37.50 0.7221 52.74
310 0.6943 43.75 0.7122 51.26
