batch class_loss class_acc conf_loss conf
0 0.6924 46.88 0.6971 48.96
10 0.6713 65.62 0.7401 45.93
20 0.6950 43.75 0.6896 48.56
30 0.7084 50.00 0.6742 51.24
40 0.6918 43.75 0.6671 50.60
50 0.7246 50.00 0.7132 51.50
60 0.7260 43.75 0.6915 51.94
70 0.7402 37.50 0.6959 47.77
80 0.7089 50.00 0.6769 48.63
90 0.6837 62.50 0.7158 51.00
100 0.6922 59.38 0.7207 52.57
110 0.7012 40.62 0.7043 52.50
120 0.6755 56.25 0.6827 48.77
130 0.7099 46.88 0.7021 46.85
140 0.6858 56.25 0.7031 47.16
150 0.6973 56.25 0.6995 46.88
160 0.6894 62.50 0.6838 50.69
170 0.7046 43.75 0.7024 54.43
180 0.6820 56.25 0.6860 50.40
190 0.6885 46.88 0.7091 43.86
200 0.6932 40.62 0.6739 46.08
210 0.6910 43.75 0.6898 49.15
220 0.7188 37.50 0.7006 51.35
230 0.6995 46.88 0.6879 48.53
240 0.6963 46.88 0.6831 50.18
250 0.7014 50.00 0.7114 50.56
260 0.6929 59.38 0.6856 50.97
270 0.7014 46.88 0.7114 50.38
280 0.7014 37.50 0.6736 47.91
290 0.6974 43.75 0.6885 43.77
300 0.6870 53.12 0.7130 44.71
310 0.6832 43.75 0.6784 48.65
