batch class_loss class_acc conf_loss conf
0 0.6792 65.62 0.6998 50.54
10 0.7078 43.75 0.7075 51.73
20 0.6807 59.38 0.7059 52.94
30 0.7139 56.25 0.6939 53.72
40 0.7217 40.62 0.7318 54.63
50 0.6882 50.00 0.6848 53.78
60 0.6656 68.75 0.6641 53.26
70 0.7160 43.75 0.7114 54.63
80 0.6850 56.25 0.7085 55.12
90 0.7073 46.88 0.7082 55.14
100 0.6872 50.00 0.6906 54.36
110 0.7166 46.88 0.7101 53.02
120 0.6975 62.50 0.6898 51.68
130 0.7029 50.00 0.7156 53.20
140 0.7103 34.38 0.7219 53.81
150 0.7180 37.50 0.6990 52.30
160 0.6791 59.38 0.6792 50.78
170 0.6953 46.88 0.6922 49.58
180 0.7128 37.50 0.7167 49.70
190 0.6929 50.00 0.6890 51.67
200 0.6675 65.62 0.6694 54.43
210 0.7124 43.75 0.7101 55.47
220 0.7112 53.12 0.7192 54.01
230 0.6908 53.12 0.6915 53.01
240 0.7041 40.62 0.6930 52.50
250 0.6838 46.88 0.7056 51.86
260 0.7065 37.50 0.6817 50.43
270 0.6862 65.62 0.6840 49.73
280 0.6792 62.50 0.6945 50.69
290 0.7034 50.00 0.7047 51.75
300 0.6593 65.62 0.6977 52.87
310 0.7112 46.88 0.6946 53.95
