batch class_loss class_acc conf_loss conf
0 0.6850 56.25 0.6975 47.07
10 0.7276 43.75 0.6915 52.21
20 0.6830 46.88 0.6861 51.96
30 0.6771 62.50 0.6900 50.94
40 0.6833 68.75 0.6614 53.32
50 0.7190 37.50 0.7010 51.05
60 0.6916 43.75 0.7198 48.38
70 0.7157 37.50 0.7050 53.22
80 0.6760 56.25 0.6813 50.08
90 0.6972 43.75 0.6842 46.69
100 0.7115 37.50 0.7279 47.53
110 0.7208 37.50 0.6639 47.03
120 0.7308 43.75 0.6899 47.63
130 0.7314 34.38 0.6896 50.26
140 0.7001 34.38 0.7113 50.52
150 0.6999 53.12 0.6953 46.32
160 0.7227 53.12 0.7128 45.04
170 0.7445 37.50 0.7265 50.58
180 0.7056 43.75 0.6907 51.57
190 0.6966 53.12 0.7133 48.10
200 0.6927 56.25 0.6874 47.31
210 0.6845 59.38 0.6946 50.08
220 0.7028 40.62 0.6721 47.86
230 0.7133 40.62 0.6832 44.63
240 0.6809 62.50 0.6968 46.88
250 0.6934 46.88 0.6938 51.70
260 0.7098 46.88 0.7443 50.55
270 0.6915 53.12 0.7179 47.10
280 0.7191 43.75 0.6905 48.93
290 0.6868 65.62 0.7085 48.62
300 0.6840 46.88 0.6891 52.47
310 0.6941 53.12 0.6884 48.62
