batch class_loss class_acc conf_loss conf
0 0.7055 50.00 0.7032 51.29
10 0.7150 40.62 0.7068 52.21
20 0.6732 62.50 0.6750 52.55
30 0.6962 53.12 0.6872 54.51
40 0.6646 53.12 0.6840 56.86
50 0.7009 50.00 0.7110 55.91
60 0.6641 68.75 0.6603 54.66
70 0.6648 53.12 0.6497 56.19
80 0.6841 53.12 0.6986 56.08
90 0.6736 56.25 0.6786 54.96
100 0.6780 53.12 0.6847 53.24
110 0.7236 50.00 0.7132 52.18
120 0.6839 56.25 0.6842 53.34
130 0.6844 46.88 0.6819 51.96
140 0.6983 46.88 0.6938 50.65
150 0.6852 40.62 0.6830 51.47
160 0.7017 46.88 0.7113 52.12
170 0.6984 53.12 0.7032 52.68
180 0.6648 62.50 0.6632 52.30
190 0.6848 53.12 0.6879 52.36
200 0.6803 56.25 0.6918 52.86
210 0.6628 68.75 0.6681 52.72
220 0.6920 53.12 0.6796 53.82
230 0.6735 43.75 0.6814 53.30
240 0.6476 65.62 0.6844 52.91
250 0.6515 68.75 0.6592 54.18
260 0.6805 46.88 0.6896 55.27
270 0.7068 37.50 0.6989 54.73
280 0.6965 53.12 0.6844 53.98
290 0.7123 53.12 0.6973 52.76
300 0.7349 37.50 0.7259 51.33
310 0.7213 46.88 0.7296 52.77
