batch class_loss class_acc conf_loss conf
0 0.6949 46.88 0.6935 51.49
10 0.6811 59.38 0.6886 50.91
20 0.6907 50.00 0.6901 51.89
30 0.6892 53.12 0.6912 51.64
40 0.6853 53.12 0.6892 52.48
50 0.6899 53.12 0.6897 50.64
60 0.6841 56.25 0.7023 49.98
70 0.7097 37.50 0.7020 52.03
80 0.6880 53.12 0.6863 51.69
90 0.7055 37.50 0.7031 50.86
100 0.6852 56.25 0.6884 51.88
110 0.6823 59.38 0.6871 53.29
120 0.6720 56.25 0.6812 53.37
130 0.6663 50.00 0.6928 52.02
140 0.6825 59.38 0.6743 50.50
150 0.7182 37.50 0.6984 50.66
160 0.7031 46.88 0.6901 51.00
170 0.6650 68.75 0.6907 48.80
180 0.6941 53.12 0.6942 49.15
190 0.6553 71.88 0.6920 50.25
200 0.6982 56.25 0.7018 52.03
210 0.6757 56.25 0.6772 54.07
220 0.6970 46.88 0.7054 53.60
230 0.6915 53.12 0.6841 52.55
240 0.6818 59.38 0.6858 51.34
250 0.6745 56.25 0.7130 51.07
260 0.6924 53.12 0.7032 50.95
270 0.6719 68.75 0.7082 49.88
280 0.6809 62.50 0.7070 50.34
290 0.6828 50.00 0.6943 50.82
300 0.6835 59.38 0.6874 52.17
310 0.6939 46.88 0.6903 52.38
