batch class_loss class_acc conf_loss conf
0 0.7075 43.75 0.6963 46.43
10 0.6910 46.88 0.6770 44.74
20 0.6793 43.75 0.6777 50.09
30 0.7014 53.12 0.7079 51.98
40 0.7178 46.88 0.7411 51.72
50 0.7261 56.25 0.6757 53.57
60 0.7057 43.75 0.7177 56.54
70 0.6733 65.62 0.6842 52.35
80 0.6754 59.38 0.6882 51.38
90 0.6934 59.38 0.6914 49.90
100 0.6979 50.00 0.7001 50.71
110 0.6874 65.62 0.6832 50.85
120 0.6976 46.88 0.7050 49.85
130 0.7122 40.62 0.6835 47.16
140 0.6983 50.00 0.7100 46.93
150 0.7033 53.12 0.7052 52.12
160 0.6999 53.12 0.7189 52.78
170 0.6998 53.12 0.6905 50.73
180 0.7011 53.12 0.6916 49.90
190 0.6949 59.38 0.6900 48.68
200 0.7103 37.50 0.7141 52.93
210 0.7032 46.88 0.7181 49.87
220 0.7060 37.50 0.6681 44.38
230 0.6886 59.38 0.7248 45.95
240 0.7015 40.62 0.6904 48.48
250 0.6929 53.12 0.7003 44.65
260 0.7045 40.62 0.6720 47.48
270 0.7028 50.00 0.7064 49.53
280 0.7184 46.88 0.7028 49.73
290 0.7270 31.25 0.6973 48.28
300 0.6930 50.00 0.6858 49.81
310 0.7024 56.25 0.6954 54.61
