batch class_loss class_acc conf_loss conf
0 0.6916 56.25 0.7026 52.81
10 0.6995 43.75 0.6894 51.72
20 0.6744 62.50 0.7075 51.26
30 0.6628 59.38 0.6755 52.25
40 0.6787 59.38 0.6719 55.74
50 0.6930 59.38 0.6809 55.46
60 0.7096 37.50 0.7019 53.04
70 0.6772 62.50 0.6973 49.25
80 0.6674 71.88 0.6954 49.12
90 0.6820 59.38 0.7007 51.66
100 0.6813 53.12 0.6854 54.52
110 0.6822 56.25 0.6734 54.44
120 0.6822 59.38 0.6822 52.60
130 0.6754 59.38 0.6926 52.14
140 0.7163 53.12 0.6983 51.18
150 0.7006 46.88 0.6964 51.70
160 0.6997 43.75 0.7082 54.72
170 0.6770 53.12 0.6901 53.03
180 0.6894 59.38 0.6971 51.13
190 0.7048 50.00 0.6952 51.43
200 0.6536 56.25 0.6627 49.62
210 0.7113 40.62 0.6781 49.87
220 0.7020 53.12 0.6934 53.31
230 0.7210 40.62 0.7492 55.14
240 0.6858 56.25 0.6783 53.81
250 0.6966 53.12 0.7054 52.37
260 0.6835 56.25 0.7013 50.78
270 0.7255 40.62 0.6876 50.60
280 0.6946 53.12 0.6731 51.33
290 0.7029 43.75 0.7077 52.24
300 0.6644 65.62 0.6808 52.36
310 0.6880 56.25 0.6905 51.82
