batch class_loss class_acc conf_loss conf
0 0.6821 62.50 0.6900 51.41
10 0.7015 46.88 0.6874 50.83
20 0.7148 40.62 0.6927 48.56
30 0.6771 68.75 0.7381 46.76
40 0.6994 56.25 0.6839 49.13
50 0.6890 50.00 0.7064 51.97
60 0.6933 53.12 0.6966 53.52
70 0.7111 53.12 0.6938 52.33
80 0.6921 46.88 0.6918 51.36
90 0.6955 50.00 0.7063 50.56
100 0.6929 46.88 0.6891 50.66
110 0.6913 53.12 0.7038 50.49
120 0.7364 34.38 0.6948 51.52
130 0.7019 46.88 0.7063 51.02
140 0.6535 65.62 0.6705 53.56
150 0.6946 50.00 0.7053 53.20
160 0.6817 56.25 0.6952 50.71
170 0.6899 56.25 0.7099 49.75
180 0.7009 50.00 0.7032 51.51
190 0.6800 53.12 0.6791 52.53
200 0.6880 56.25 0.6847 54.34
210 0.6817 62.50 0.6781 54.37
220 0.7019 50.00 0.7115 52.81
230 0.7034 40.62 0.6994 51.65
240 0.6886 53.12 0.6834 50.73
250 0.7192 46.88 0.7100 50.97
260 0.6810 50.00 0.6841 50.36
270 0.7031 46.88 0.6902 52.06
280 0.6880 62.50 0.6870 52.69
290 0.7035 43.75 0.6936 52.31
300 0.6967 43.75 0.6936 51.35
310 0.6950 53.12 0.6881 50.68
