batch class_loss class_acc conf_loss conf
0 0.7086 50.00 0.7030 54.60
10 0.6769 59.38 0.6938 52.13
20 0.6995 46.88 0.7083 47.40
30 0.6883 56.25 0.6985 46.97
40 0.7313 37.50 0.7097 50.38
50 0.6857 50.00 0.6858 50.93
60 0.6958 46.88 0.6953 46.36
70 0.7110 37.50 0.6733 48.11
80 0.7237 43.75 0.7175 51.51
90 0.6904 65.62 0.6823 53.21
100 0.6834 50.00 0.6831 53.70
110 0.6842 59.38 0.7020 51.20
120 0.6994 62.50 0.7066 50.56
130 0.6862 56.25 0.7005 50.14
140 0.7119 43.75 0.6851 49.62
150 0.7025 53.12 0.6858 50.24
160 0.7065 40.62 0.7233 51.68
170 0.6848 53.12 0.7014 51.68
180 0.6742 71.88 0.6900 50.98
190 0.7132 43.75 0.7218 54.23
200 0.6525 68.75 0.6448 53.70
210 0.6877 56.25 0.6841 53.39
220 0.7001 40.62 0.6814 51.34
230 0.7003 53.12 0.6983 49.96
240 0.6845 59.38 0.6768 50.45
250 0.7016 37.50 0.6833 50.87
260 0.6936 50.00 0.6934 47.48
270 0.6834 56.25 0.7000 47.93
280 0.7005 43.75 0.6987 50.76
290 0.6762 71.88 0.7167 48.59
300 0.6965 50.00 0.6912 51.06
310 0.7381 37.50 0.7329 53.49
