batch class_loss class_acc conf_loss conf
0 0.1079 93.75 0.1742 98.59
10 0.0180 100.00 0.0169 98.40
20 0.0117 100.00 0.0100 99.02
30 0.0314 96.88 0.0699 98.30
40 0.0195 100.00 0.0188 98.22
50 0.0169 100.00 0.0119 98.84
60 0.1679 93.75 0.3331 97.93
70 0.0399 100.00 0.0225 97.90
80 0.0065 100.00 0.0214 97.94
90 0.0780 96.88 0.0409 97.88
100 0.1360 93.75 0.1666 98.68
110 0.0409 96.88 0.0695 98.36
120 0.1851 96.88 0.0933 99.37
130 0.0263 100.00 0.0145 98.60
140 0.0108 100.00 0.0091 99.11
150 0.0277 100.00 0.0258 97.70
160 0.0113 100.00 0.0163 98.43
170 0.0608 96.88 0.0646 98.83
180 0.0356 100.00 0.0195 98.14
190 0.0696 96.88 0.0774 99.25
200 0.0401 100.00 0.0114 98.89
210 0.0130 100.00 0.0162 98.51
220 0.1360 93.75 0.1997 98.04
230 0.0030 100.00 0.0109 98.93
240 0.0539 96.88 0.1092 98.20
250 0.0522 96.88 0.0878 98.87
260 0.0153 100.00 0.0134 98.70
270 0.0204 100.00 0.0207 98.11
280 0.0383 100.00 0.0185 98.28
290 0.0019 100.00 0.0096 99.09
300 0.0503 100.00 0.0169 98.38
310 0.0025 100.00 0.0086 99.15
320 0.0394 96.88 0.0386 96.48
330 0.0100 100.00 0.0097 99.05
340 0.0301 96.88 0.0790 98.39
350 0.0825 96.88 0.0593 97.25
360 0.0023 100.00 0.0145 98.61
370 0.0015 100.00 0.0106 98.97
380 0.0293 100.00 0.0203 98.06
390 0.2071 90.62 0.3013 97.25
400 0.0115 100.00 0.0238 97.73
410 0.0165 100.00 0.0229 98.03
420 0.0296 96.88 0.0818 98.78
430 0.1387 96.88 0.1497 96.75
440 0.0086 100.00 0.0123 98.80
450 0.1542 93.75 0.2081 98.96
460 0.3811 87.50 0.2939 96.56
470 0.0290 100.00 0.0341 96.90
480 0.0129 100.00 0.0195 98.17
490 0.0346 100.00 0.0180 98.27
500 0.1900 96.88 0.1292 97.81
510 0.0183 100.00 0.0274 97.47
520 0.0177 100.00 0.0216 97.96
530 0.0590 96.88 0.0949 96.98
540 0.0693 96.88 0.0883 96.47
550 0.1575 90.62 0.4212 98.60
560 0.0146 100.00 0.0173 98.36
570 0.0174 100.00 0.0158 98.49
580 0.0348 96.88 0.1219 97.96
590 0.0284 100.00 0.0195 98.18
600 0.0142 100.00 0.0246 97.65
610 0.0086 100.00 0.0168 98.38
620 0.0058 100.00 0.0117 98.85
630 0.0082 100.00 0.0070 99.31
640 0.0196 100.00 0.0154 98.55
650 0.0083 100.00 0.0189 98.23
660 0.0066 100.00 0.0122 98.81
670 0.0203 100.00 0.0215 97.95
680 0.0036 100.00 0.0082 99.19
690 0.0879 96.88 0.0932 98.31
700 0.3288 87.50 0.3536 95.63
710 0.0186 100.00 0.0295 97.23
720 0.0590 96.88 0.0542 97.21
730 0.0371 100.00 0.0295 97.24
740 0.0154 100.00 0.0308 97.17
750 0.0110 100.00 0.0108 98.94
760 0.0478 96.88 0.1092 98.83
770 0.0216 100.00 0.0139 98.68
780 0.0602 93.75 0.2785 98.86
790 0.1688 96.88 0.0814 97.94
800 0.0912 96.88 0.0738 98.37
810 0.0544 96.88 0.1181 98.64
820 0.0575 96.88 0.0978 98.59
830 0.0048 100.00 0.0170 98.35
840 0.0070 100.00 0.0252 97.64
850 0.0170 100.00 0.0140 98.64
860 0.0007 100.00 0.0087 99.15
870 0.0056 100.00 0.0217 97.98
880 0.0492 96.88 0.1236 98.69
890 0.0291 100.00 0.0121 98.84
900 0.0519 100.00 0.0136 98.68
910 0.0017 100.00 0.0157 98.53
920 0.0130 100.00 0.0217 97.97
930 0.0038 100.00 0.0098 99.05
940 0.0411 96.88 0.0974 98.05
950 0.0177 100.00 0.0218 97.94
960 0.0340 100.00 0.0187 98.19
970 0.0141 100.00 0.0203 98.04
980 0.1168 96.88 0.0648 96.95
990 0.0037 100.00 0.0094 99.07
1000 0.0722 96.88 0.0776 97.60
1010 0.0081 100.00 0.0148 98.58
1020 0.1354 90.62 0.2492 98.26
1030 0.0018 100.00 0.0117 98.87
1040 0.0052 100.00 0.0179 98.32
