batch class_loss class_acc conf_loss conf
0 0.0519 96.88 0.0583 97.80
10 0.0430 96.88 0.1348 97.01
20 0.2284 90.62 0.2549 96.60
30 0.0267 100.00 0.0289 97.26
40 0.1980 90.62 0.1880 96.91
50 0.0042 100.00 0.0200 98.05
60 0.0511 100.00 0.0166 98.39
70 0.0915 93.75 0.3144 98.04
80 0.2236 90.62 0.2642 97.57
90 0.0809 100.00 0.0385 96.58
100 0.0167 100.00 0.0262 97.62
110 0.1984 93.75 0.2249 97.24
120 0.0629 96.88 0.0907 98.06
130 0.0178 100.00 0.0184 98.25
140 0.0237 100.00 0.0235 97.79
150 0.0071 100.00 0.0172 98.34
160 0.0082 100.00 0.0162 98.44
170 0.0273 100.00 0.0382 96.62
180 0.0377 100.00 0.0264 97.57
190 0.1820 93.75 0.2590 98.50
200 0.0279 100.00 0.0222 97.87
210 0.0432 96.88 0.0979 96.47
220 0.1308 96.88 0.0963 96.90
230 0.0294 100.00 0.0323 96.97
240 0.0483 96.88 0.1147 98.08
250 0.0554 96.88 0.0834 97.91
260 0.0194 100.00 0.0248 97.74
270 0.0063 100.00 0.0118 98.85
280 0.0079 100.00 0.0171 98.36
290 0.0096 100.00 0.0089 99.14
300 0.0771 96.88 0.0593 98.28
310 0.0720 96.88 0.0721 98.67
320 0.0106 100.00 0.0243 97.96
330 0.0116 100.00 0.0192 98.19
340 0.0246 100.00 0.0304 97.30
350 0.0282 100.00 0.0190 98.22
360 0.0035 100.00 0.0118 98.83
370 0.0018 100.00 0.0161 98.43
380 0.1708 96.88 0.1549 98.62
390 0.0823 96.88 0.1001 99.07
400 0.0203 100.00 0.0188 98.32
410 0.0065 100.00 0.0072 99.29
420 0.0372 100.00 0.0092 99.12
430 0.0052 100.00 0.0083 99.18
440 0.0105 100.00 0.0165 98.42
450 0.0301 100.00 0.0258 97.55
460 0.1282 96.88 0.1219 97.32
470 0.0034 100.00 0.0261 97.65
480 0.0039 100.00 0.0253 97.60
490 0.1385 96.88 0.0565 97.25
500 0.0139 100.00 0.0236 97.75
510 0.0030 100.00 0.0156 98.49
520 0.0183 100.00 0.0189 98.19
530 0.0110 100.00 0.0123 98.79
540 0.0050 100.00 0.0166 98.43
550 0.0262 100.00 0.0150 98.55
560 0.0116 100.00 0.0219 97.90
570 0.1896 96.88 0.0942 98.02
580 0.0407 96.88 0.1021 97.69
590 0.2799 90.62 0.2879 97.65
600 0.0577 96.88 0.0663 97.61
610 0.0099 100.00 0.0149 98.55
620 0.0264 100.00 0.0377 96.52
630 0.1920 93.75 0.2447 98.04
640 0.0501 96.88 0.0801 97.08
650 0.0510 96.88 0.0700 98.29
660 0.0260 100.00 0.0152 98.53
670 0.0733 96.88 0.1022 97.53
680 0.0032 100.00 0.0077 99.23
690 0.0463 96.88 0.1060 98.57
700 0.0732 96.88 0.0959 97.93
710 0.0334 100.00 0.0161 98.44
720 0.0139 100.00 0.0138 98.66
730 0.0874 96.88 0.0724 97.73
740 0.1142 93.75 0.2204 98.58
750 0.1798 96.88 0.1808 97.72
760 0.0149 100.00 0.0182 98.25
770 0.0513 100.00 0.0487 95.42
780 0.0514 96.88 0.0999 97.12
790 0.0201 100.00 0.0123 98.79
800 0.0028 100.00 0.0181 98.32
810 0.1302 93.75 0.2119 97.72
820 0.0129 100.00 0.0144 98.60
830 0.0019 100.00 0.0091 99.10
840 0.0085 100.00 0.0169 98.36
850 0.0117 100.00 0.0407 96.42
860 0.0270 100.00 0.0266 97.50
870 0.1454 93.75 0.1769 97.90
880 0.1921 90.62 0.3150 98.28
890 0.0784 93.75 0.1072 97.48
900 0.2986 93.75 0.2594 97.73
910 0.1146 96.88 0.0771 97.03
920 0.0135 100.00 0.0132 98.70
930 0.0073 100.00 0.0234 97.94
940 0.0433 96.88 0.1179 97.88
950 0.0456 96.88 0.0965 96.77
960 0.0159 100.00 0.0316 97.04
970 0.0538 96.88 0.1694 97.38
980 0.0435 100.00 0.0283 97.47
990 0.0461 96.88 0.0477 97.98
1000 0.0223 100.00 0.0138 98.67
1010 0.1468 93.75 0.1601 97.44
1020 0.0047 100.00 0.0187 98.21
1030 0.2522 90.62 0.3380 97.74
1040 0.0237 100.00 0.0349 96.86
1050 0.0573 96.88 0.1367 96.23
1060 0.1633 96.88 0.0913 98.04
1070 0.0722 93.75 0.2580 97.41
1080 0.0478 100.00 0.0402 96.29
1090 0.1648 93.75 0.2198 96.95
1100 0.0080 100.00 0.0189 98.19
1110 0.1821 93.75 0.1100 97.33
1120 0.0799 96.88 0.0686 98.66
1130 0.0155 100.00 0.0139 98.67
1140 0.0273 100.00 0.0266 97.49
1150 0.0219 100.00 0.0182 98.25
1160 0.0110 100.00 0.0219 97.90
1170 0.0766 96.88 0.1244 98.51
1180 0.1084 96.88 0.0909 98.08
1190 0.0072 100.00 0.0263 97.55
1200 0.0626 96.88 0.1495 95.68
1210 0.0037 100.00 0.0186 98.26
1220 0.0217 100.00 0.0270 97.42
1230 0.0297 100.00 0.0400 96.31
1240 0.1349 93.75 0.2910 97.61
1250 0.0189 100.00 0.0198 98.07
1260 0.0337 100.00 0.0321 97.10
1270 0.0688 96.88 0.0677 97.98
1280 0.1518 93.75 0.2050 98.08
1290 0.1915 96.88 0.0859 98.67
1300 0.0291 100.00 0.0164 98.42
1310 0.2440 90.62 0.2864 98.03
1320 0.2579 87.50 0.3833 97.51
1330 0.0069 100.00 0.0285 97.26
1340 0.1076 96.88 0.0861 97.40
1350 0.0597 96.88 0.0788 97.46
1360 0.0741 93.75 0.1680 95.18
1370 0.0869 96.88 0.1180 97.08
1380 0.0032 100.00 0.0176 98.31
1390 0.0407 96.88 0.1541 97.37
1400 0.0639 96.88 0.0890 98.47
1410 0.0091 100.00 0.0252 97.62
1420 0.0282 96.88 0.1090 98.25
1430 0.2055 96.88 0.1372 98.10
1440 0.0883 96.88 0.0662 97.48
1450 0.0114 100.00 0.0197 98.18
1460 0.1054 96.88 0.0785 97.59
1470 0.0210 100.00 0.0157 98.46
1480 0.0616 93.75 0.2015 98.63
1490 0.2546 93.75 0.1698 97.47
1500 0.1043 93.75 0.1115 95.97
1510 0.0663 96.88 0.1605 97.38
1520 0.0655 96.88 0.0899 96.58
1530 0.0624 96.88 0.1262 98.06
1540 0.0060 100.00 0.0170 98.40
1550 0.0964 93.75 0.1806 96.83
1560 0.0045 100.00 0.0282 97.38
1570 0.0158 100.00 0.0174 98.34
1580 0.1526 93.75 0.1906 98.57
1590 0.0380 96.88 0.0842 98.27
1600 0.0063 100.00 0.0108 98.94
1610 0.0098 100.00 0.0107 98.95
1620 0.0171 100.00 0.0143 98.61
1630 0.0136 100.00 0.0087 99.14
1640 0.0054 100.00 0.0122 98.81
1650 0.3579 93.75 0.1845 98.93
1660 0.3195 93.75 0.1462 98.12
1670 0.0548 93.75 0.1918 97.61
1680 0.1823 93.75 0.1873 97.69
1690 0.0747 96.88 0.0854 96.97
1700 0.2686 93.75 0.1797 97.72
1710 0.0058 100.00 0.0171 98.33
1720 0.0756 93.75 0.1256 96.83
1730 0.0425 96.88 0.1021 97.26
1740 0.0129 100.00 0.0305 97.15
1750 0.0175 100.00 0.0220 97.91
1760 0.0062 100.00 0.0143 98.63
1770 0.0217 100.00 0.0162 98.45
1780 0.0331 100.00 0.0182 98.26
1790 0.0157 100.00 0.0212 98.05
1800 0.0618 96.88 0.1390 98.63
1810 0.0741 96.88 0.0451 97.09
1820 0.1223 96.88 0.0440 98.12
1830 0.0074 100.00 0.0145 98.59
1840 0.0527 96.88 0.0468 97.65
1850 0.0293 100.00 0.0365 96.67
1860 0.0053 100.00 0.0149 98.54
1870 0.0783 96.88 0.0961 97.45
