batch class_loss class_acc conf_loss conf
0 0.0443 100.00 0.0394 96.44
10 0.1087 93.75 0.1160 96.29
20 0.0309 96.88 0.1250 99.46
30 0.0101 100.00 0.0196 98.17
40 0.0955 93.75 0.1278 96.87
50 0.0265 96.88 0.1400 99.17
60 0.0138 100.00 0.0126 98.77
70 0.0229 100.00 0.0124 98.82
80 0.0750 96.88 0.1403 98.05
90 0.0352 96.88 0.1658 99.21
100 0.0146 100.00 0.0093 99.09
110 0.0062 100.00 0.0048 99.53
120 0.0023 100.00 0.0042 99.59
130 0.0132 100.00 0.0084 99.18
140 0.0087 100.00 0.0224 97.94
150 0.1472 93.75 0.2073 98.68
160 0.0137 100.00 0.0139 98.64
170 0.0298 100.00 0.0274 97.49
180 0.0706 96.88 0.0720 97.81
190 0.0082 100.00 0.0213 98.00
200 0.0319 100.00 0.0146 98.58
210 0.1083 93.75 0.1725 98.77
220 0.0043 100.00 0.0169 98.43
230 0.0013 100.00 0.0161 98.48
240 0.0297 100.00 0.0107 98.96
250 0.1882 93.75 0.1903 98.67
260 0.0451 96.88 0.0825 98.76
270 0.0032 100.00 0.0108 98.96
280 0.0905 93.75 0.1688 98.98
290 0.3108 96.88 0.1224 99.16
300 0.1182 96.88 0.0439 97.77
310 0.0117 100.00 0.0212 98.01
320 0.0691 96.88 0.1118 97.20
330 0.0858 96.88 0.0890 97.90
340 0.0027 100.00 0.0076 99.25
350 0.0179 100.00 0.0198 98.14
360 0.0650 96.88 0.0847 98.58
370 0.0303 100.00 0.0234 97.88
380 0.0310 96.88 0.1068 98.76
390 0.0015 100.00 0.0105 98.96
400 0.0044 100.00 0.0093 99.09
410 0.0092 100.00 0.0188 98.25
420 0.0167 100.00 0.0119 98.84
430 0.0664 96.88 0.0299 97.64
440 0.0283 100.00 0.0207 98.05
450 0.1176 96.88 0.0497 97.56
460 0.0570 100.00 0.0433 96.15
470 0.0608 96.88 0.0843 98.65
480 0.0845 93.75 0.1306 96.36
490 0.0367 96.88 0.1946 98.50
500 0.0390 100.00 0.0218 98.02
510 0.0009 100.00 0.0059 99.41
520 0.0089 100.00 0.0141 98.68
530 0.0609 96.88 0.0934 97.17
540 0.0100 100.00 0.0159 98.52
550 0.0030 100.00 0.0102 99.01
560 0.1680 90.62 0.2922 98.43
570 0.0274 100.00 0.0357 97.32
580 0.0025 100.00 0.0105 98.97
590 0.0056 100.00 0.0113 98.92
600 0.0045 100.00 0.0064 99.37
610 0.0205 100.00 0.0260 97.85
620 0.0209 100.00 0.0303 97.37
630 0.0037 100.00 0.0094 99.08
640 0.0086 100.00 0.0151 98.55
650 0.0834 96.88 0.0353 97.60
660 0.0010 100.00 0.0158 98.48
670 0.0032 100.00 0.0101 99.01
680 0.0050 100.00 0.0190 98.21
690 0.2333 93.75 0.1884 99.16
700 0.0049 100.00 0.0121 98.82
710 0.0053 100.00 0.0071 99.31
720 0.0602 96.88 0.0578 97.71
730 0.0187 100.00 0.0124 98.89
740 0.0069 100.00 0.0103 99.00
750 0.0364 96.88 0.1278 98.25
760 0.0392 100.00 0.0150 98.58
770 0.0027 100.00 0.0071 99.30
780 0.0140 100.00 0.0138 98.66
790 0.0128 100.00 0.0132 98.74
800 0.0125 100.00 0.0087 99.15
810 0.0660 93.75 0.2285 98.91
820 0.0879 96.88 0.1040 97.49
830 0.0122 100.00 0.0215 97.99
840 0.1219 96.88 0.1161 98.96
850 0.0141 100.00 0.0104 98.97
860 0.0438 96.88 0.1352 98.66
