batch class_loss class_acc conf_loss conf
0 0.6945 56.25 0.6868 53.59
10 0.6955 43.75 0.7122 53.90
20 0.6867 62.50 0.6874 54.24
30 0.6848 53.12 0.6737 55.87
40 0.6342 56.25 0.6590 55.68
50 0.6711 50.00 0.6737 56.66
60 0.6889 43.75 0.6891 56.13
70 0.6750 53.12 0.6572 55.55
80 0.7024 50.00 0.7035 56.33
90 0.6580 59.38 0.6498 54.99
100 0.7261 43.75 0.7115 54.33
110 0.6799 53.12 0.6803 54.58
120 0.7249 53.12 0.7310 52.82
130 0.7014 46.88 0.6942 51.73
140 0.6951 46.88 0.6932 52.79
150 0.6948 50.00 0.6960 52.32
160 0.6792 56.25 0.6877 51.40
170 0.7015 56.25 0.7168 52.33
180 0.7099 46.88 0.7072 53.57
190 0.7045 46.88 0.7247 54.87
200 0.6881 50.00 0.6806 53.91
210 0.6546 75.00 0.6569 53.39
220 0.6715 59.38 0.6590 54.04
230 0.7271 40.62 0.7084 53.13
240 0.6726 56.25 0.6659 52.68
250 0.6911 59.38 0.6840 53.02
260 0.6857 62.50 0.6811 52.81
270 0.6444 62.50 0.6520 54.02
280 0.6888 56.25 0.7080 54.92
290 0.6465 71.88 0.6552 55.61
300 0.6466 68.75 0.6472 55.57
310 0.7030 43.75 0.7044 56.57
