batch class_loss class_acc conf_loss conf
0 0.6806 40.62 0.7011 54.51
10 0.6829 62.50 0.6902 52.63
20 0.7220 31.25 0.7068 53.40
30 0.6805 62.50 0.6841 52.41
40 0.7024 40.62 0.7149 54.55
50 0.7074 46.88 0.7033 53.63
60 0.6915 46.88 0.7036 50.94
70 0.6940 46.88 0.7002 48.06
80 0.6980 50.00 0.6925 50.38
90 0.7044 43.75 0.6888 52.48
100 0.6964 50.00 0.6993 50.29
110 0.7163 37.50 0.6934 49.26
120 0.6715 65.62 0.7151 48.36
130 0.7058 46.88 0.7027 48.88
140 0.7050 53.12 0.6969 51.92
150 0.6932 46.88 0.7099 53.35
160 0.7084 40.62 0.7025 53.94
170 0.6988 50.00 0.6991 51.19
180 0.6896 50.00 0.6815 49.91
190 0.6848 62.50 0.6993 50.53
200 0.7081 37.50 0.6928 50.37
210 0.6952 50.00 0.7031 48.54
220 0.7269 34.38 0.6913 48.91
230 0.7037 40.62 0.7152 47.01
240 0.6917 50.00 0.7039 46.47
250 0.6841 56.25 0.6944 48.32
260 0.6986 53.12 0.6967 51.04
270 0.7115 46.88 0.7171 54.16
280 0.6906 59.38 0.6832 54.83
290 0.7041 37.50 0.7180 53.70
300 0.6885 53.12 0.6935 49.79
310 0.6842 59.38 0.7012 49.41
