batch class_loss class_acc conf_loss conf
0 0.6737 65.62 0.6766 53.06
10 0.6724 59.38 0.6717 56.20
20 0.7117 40.62 0.7330 58.04
30 0.6577 59.38 0.6436 58.25
40 0.7205 50.00 0.7014 58.62
50 0.6726 59.38 0.6795 56.20
60 0.7009 56.25 0.6934 54.38
70 0.6904 46.88 0.6971 55.53
80 0.6428 65.62 0.6584 54.66
90 0.7175 43.75 0.7184 54.75
100 0.6392 65.62 0.6732 55.53
110 0.7329 34.38 0.7500 56.33
120 0.6644 59.38 0.6777 54.96
130 0.7077 43.75 0.7200 54.43
140 0.6744 56.25 0.6859 54.76
150 0.7023 53.12 0.7042 55.02
160 0.6897 53.12 0.6968 54.31
170 0.6714 56.25 0.6819 53.04
180 0.7346 46.88 0.7166 52.14
190 0.7077 53.12 0.7005 52.03
200 0.6818 53.12 0.7000 51.29
210 0.6910 53.12 0.6827 52.75
220 0.6999 53.12 0.6918 52.88
230 0.6895 46.88 0.7116 52.90
240 0.6779 62.50 0.6905 52.13
250 0.6920 59.38 0.6990 53.60
260 0.6606 59.38 0.6697 53.69
270 0.6730 62.50 0.6601 55.03
280 0.6765 62.50 0.6725 54.68
290 0.7019 53.12 0.6917 54.69
300 0.7291 40.62 0.7206 54.35
310 0.6752 59.38 0.6915 53.37
