batch class_loss class_acc conf_loss conf
0 0.6670 71.88 0.7035 49.29
10 0.7171 40.62 0.6956 49.32
20 0.6923 53.12 0.6844 50.41
30 0.6911 50.00 0.6914 53.32
40 0.7204 43.75 0.6865 53.93
50 0.7021 46.88 0.6881 53.25
60 0.6843 59.38 0.7063 52.57
70 0.7080 46.88 0.6800 54.25
80 0.7280 37.50 0.7371 54.72
90 0.6912 46.88 0.6973 52.67
100 0.6934 50.00 0.6961 52.26
110 0.7165 40.62 0.7041 52.76
120 0.7014 50.00 0.6906 52.44
130 0.6928 46.88 0.6899 51.56
140 0.6802 62.50 0.7030 49.54
150 0.7017 53.12 0.6965 49.30
160 0.6719 56.25 0.6891 51.11
170 0.6823 50.00 0.7002 53.04
180 0.7381 40.62 0.7362 55.83
190 0.6533 59.38 0.6782 55.32
200 0.6999 56.25 0.7031 54.01
210 0.6896 53.12 0.6927 54.44
220 0.6751 65.62 0.6702 53.82
230 0.6895 59.38 0.6711 53.11
240 0.6900 56.25 0.6940 52.93
250 0.6878 53.12 0.6958 53.11
260 0.6794 62.50 0.6829 52.37
270 0.7176 40.62 0.7130 52.99
280 0.6885 50.00 0.6885 50.83
290 0.6917 56.25 0.6998 48.16
300 0.6919 56.25 0.6943 48.91
310 0.6698 53.12 0.6957 52.10
