batch class_loss class_acc conf_loss conf
0 0.6804 65.62 0.7051 47.55
10 0.6799 62.50 0.7055 48.65
20 0.6795 56.25 0.6741 50.00
30 0.7251 40.62 0.6863 53.27
40 0.6790 59.38 0.7005 53.48
50 0.6872 50.00 0.6962 52.77
60 0.7025 46.88 0.7023 53.45
70 0.6794 68.75 0.6797 51.84
80 0.6743 71.88 0.6745 52.41
90 0.6863 50.00 0.6980 52.76
100 0.7121 34.38 0.7103 52.17
110 0.6921 46.88 0.7012 52.13
120 0.7128 43.75 0.7099 52.87
130 0.6891 50.00 0.6853 53.60
140 0.6899 53.12 0.6987 51.87
150 0.7041 43.75 0.6937 49.91
160 0.6934 43.75 0.6807 50.66
170 0.6984 50.00 0.7200 50.42
180 0.6834 56.25 0.6960 49.76
190 0.6905 53.12 0.6923 48.79
200 0.6850 56.25 0.6906 51.61
210 0.6823 59.38 0.6799 53.11
220 0.6831 56.25 0.6887 53.52
230 0.6933 62.50 0.6939 51.10
240 0.6847 53.12 0.7001 48.90
250 0.6820 62.50 0.6755 49.45
260 0.6904 59.38 0.6905 51.96
270 0.7065 59.38 0.6785 53.88
280 0.6931 46.88 0.6888 53.57
290 0.6673 68.75 0.6673 52.84
300 0.7018 40.62 0.7120 53.51
310 0.7118 43.75 0.6951 49.97
