batch class_loss class_acc conf_loss conf
0 0.7064 46.88 0.7146 49.27
10 0.7091 43.75 0.6859 48.96
20 0.6948 50.00 0.6971 49.35
30 0.6805 59.38 0.6844 49.71
40 0.6962 50.00 0.6908 47.71
50 0.6884 59.38 0.6936 47.39
60 0.6919 43.75 0.6823 50.34
70 0.6986 56.25 0.6909 52.24
80 0.6902 50.00 0.6915 53.14
90 0.7037 40.62 0.6943 51.16
100 0.6894 59.38 0.7036 49.37
110 0.7057 43.75 0.7014 52.06
120 0.6878 53.12 0.6760 51.56
130 0.6903 50.00 0.7014 51.25
140 0.7015 40.62 0.7077 50.79
150 0.6953 56.25 0.6913 46.93
160 0.6979 53.12 0.6958 48.25
170 0.7007 43.75 0.6993 50.80
180 0.6913 50.00 0.6843 51.85
190 0.6962 50.00 0.6963 50.63
200 0.6895 59.38 0.6973 51.68
210 0.6929 62.50 0.6682 55.54
220 0.6931 53.12 0.6836 53.99
230 0.6827 59.38 0.6810 52.54
240 0.7039 34.38 0.6948 50.34
250 0.7065 43.75 0.6852 47.77
260 0.6998 46.88 0.6905 46.33
270 0.6772 68.75 0.6940 48.04
280 0.7075 43.75 0.6848 51.49
290 0.6961 53.12 0.6959 50.21
300 0.6871 53.12 0.7031 47.08
310 0.7031 46.88 0.6950 47.61
