batch class_loss class_acc conf_loss conf
0 0.1023 96.88 0.1192 96.86
10 0.0440 100.00 0.0307 97.14
20 0.1082 96.88 0.1009 97.29
30 0.0495 96.88 0.0958 97.66
40 0.1097 96.88 0.1017 97.34
50 0.1284 96.88 0.0553 98.16
60 0.0323 96.88 0.1152 98.23
70 0.0340 100.00 0.0171 98.38
80 0.0263 100.00 0.0112 98.90
90 0.0411 96.88 0.0753 98.93
100 0.0099 100.00 0.0123 98.81
110 0.0734 93.75 0.1126 96.45
120 0.0726 93.75 0.2163 98.73
130 0.0588 100.00 0.0152 98.53
140 0.0921 96.88 0.1322 98.73
150 0.0511 100.00 0.0305 97.39
160 0.1509 96.88 0.1115 98.05
170 0.1088 96.88 0.1265 96.51
180 0.0544 96.88 0.0623 96.70
190 0.1541 93.75 0.2067 97.71
200 0.0197 100.00 0.0242 97.68
210 0.0364 100.00 0.0369 96.58
220 0.0671 96.88 0.0756 97.79
230 0.0191 100.00 0.0202 98.05
240 0.1063 93.75 0.1295 98.13
250 0.1898 96.88 0.0633 97.91
260 0.0366 100.00 0.0185 98.24
270 0.0118 100.00 0.0209 98.06
280 0.0077 100.00 0.0160 98.46
290 0.0055 100.00 0.0087 99.14
300 0.0066 100.00 0.0114 98.88
310 0.0739 96.88 0.0775 98.57
320 0.2238 90.62 0.2749 97.45
330 0.0416 100.00 0.0452 95.88
340 0.0895 96.88 0.0818 95.48
350 0.0054 100.00 0.0243 97.69
360 0.0027 100.00 0.0091 99.11
370 0.1364 96.88 0.0540 95.93
380 0.0318 100.00 0.0128 98.75
390 0.0091 100.00 0.0176 98.30
400 0.0157 100.00 0.0196 98.12
410 0.0292 100.00 0.0373 96.62
420 0.0233 100.00 0.0299 97.20
430 0.0212 100.00 0.0220 97.87
440 0.0129 100.00 0.0149 98.55
450 0.0171 100.00 0.0313 97.48
460 0.0701 96.88 0.0283 97.49
470 0.0283 100.00 0.0187 98.19
480 0.1323 90.62 0.2004 97.88
490 0.0311 96.88 0.0659 98.06
500 0.1112 93.75 0.1618 98.31
510 0.0279 96.88 0.0912 98.28
520 0.1382 93.75 0.1880 97.29
530 0.1024 93.75 0.1479 97.86
540 0.0138 100.00 0.0237 97.74
550 0.1298 96.88 0.0570 96.30
560 0.0884 96.88 0.1253 97.00
570 0.0720 93.75 0.1866 98.10
580 0.0059 100.00 0.0179 98.26
590 0.0095 100.00 0.0270 97.47
600 0.3005 96.88 0.1208 96.89
610 0.0888 96.88 0.1299 97.22
620 0.0209 100.00 0.0205 98.03
630 0.0461 100.00 0.0674 94.20
640 0.1388 96.88 0.1313 98.03
650 0.0483 96.88 0.0818 98.54
660 0.1971 93.75 0.2317 98.72
670 0.0829 96.88 0.0606 97.78
680 0.3124 90.62 0.3230 97.47
690 0.0207 100.00 0.0287 97.38
700 0.3882 90.62 0.2770 97.34
710 0.0538 100.00 0.0245 97.63
720 0.3339 90.62 0.1949 95.65
730 0.0041 100.00 0.0184 98.22
740 0.0922 96.88 0.1185 96.29
750 0.0526 96.88 0.1033 97.76
760 0.0928 96.88 0.1028 95.76
770 0.0227 100.00 0.0254 97.62
780 0.0945 93.75 0.1565 98.17
790 0.1253 96.88 0.0475 98.09
800 0.0244 100.00 0.0197 98.12
810 0.0736 93.75 0.2555 96.86
820 0.0307 100.00 0.0303 97.15
830 0.2145 96.88 0.1450 95.05
840 0.0061 100.00 0.0186 98.30
850 0.2565 93.75 0.1584 98.52
860 0.0185 100.00 0.0297 97.40
870 0.0244 100.00 0.0307 97.11
880 0.0914 96.88 0.0505 97.48
890 0.0143 100.00 0.0209 98.07
900 0.0359 96.88 0.2111 98.32
910 0.0516 96.88 0.1484 96.81
920 0.0026 100.00 0.0276 97.37
930 0.0381 96.88 0.1238 97.66
940 0.0186 100.00 0.0215 98.00
950 0.0173 100.00 0.0093 99.08
960 0.0528 96.88 0.0918 97.95
970 0.0116 100.00 0.0237 97.79
980 0.0174 100.00 0.0356 96.79
990 0.2241 93.75 0.2063 99.00
1000 0.0325 100.00 0.0215 97.93
1010 0.0244 100.00 0.0246 97.72
1020 0.0947 96.88 0.0739 98.16
1030 0.1146 93.75 0.1501 98.07
1040 0.1460 96.88 0.0636 98.46
1050 0.0136 100.00 0.0366 96.60
1060 0.0385 100.00 0.0411 96.48
1070 0.1247 93.75 0.1675 96.97
1080 0.2535 90.62 0.2790 98.03
1090 0.0060 100.00 0.0237 97.73
1100 0.0522 100.00 0.0254 97.54
1110 0.0049 100.00 0.0146 98.60
1120 0.0609 96.88 0.0340 97.40
1130 0.0810 93.75 0.1475 98.79
1140 0.0111 100.00 0.0206 98.10
1150 0.0224 100.00 0.0281 97.33
1160 0.1328 96.88 0.0924 97.76
1170 0.0113 100.00 0.0176 98.29
1180 0.0184 100.00 0.0180 98.25
1190 0.1909 96.88 0.1223 98.04
1200 0.0024 100.00 0.0112 98.90
1210 0.0827 96.88 0.0712 97.79
1220 0.4736 93.75 0.3945 97.67
1230 0.0137 100.00 0.0270 97.49
1240 0.0635 100.00 0.0424 96.31
1250 0.0330 96.88 0.1203 98.27
1260 0.0155 100.00 0.0252 97.68
1270 0.0453 96.88 0.0945 97.98
1280 0.0064 100.00 0.0142 98.67
1290 0.0395 96.88 0.0898 98.59
1300 0.1109 90.62 0.2762 98.03
1310 0.0099 100.00 0.0162 98.42
1320 0.0620 96.88 0.0939 97.41
1330 0.0829 96.88 0.0758 97.22
1340 0.1007 96.88 0.0505 97.20
1350 0.2344 93.75 0.1773 98.21
1360 0.0284 100.00 0.0158 98.47
1370 0.0128 100.00 0.0152 98.54
1380 0.1301 96.88 0.1146 98.51
1390 0.0766 96.88 0.0620 97.64
1400 0.0552 96.88 0.1318 96.54
1410 0.0248 100.00 0.0213 97.96
1420 0.0291 100.00 0.0207 98.01
1430 0.0026 100.00 0.0165 98.42
1440 0.0192 100.00 0.0146 98.58
1450 0.0100 100.00 0.0154 98.50
1460 0.0479 96.88 0.1373 97.76
1470 0.0128 100.00 0.0135 98.69
1480 0.0069 100.00 0.0135 98.70
1490 0.0215 100.00 0.0089 99.13
1500 0.0509 96.88 0.0813 98.34
1510 0.0065 100.00 0.0115 98.88
1520 0.0077 100.00 0.0155 98.53
1530 0.0121 100.00 0.0189 98.19
1540 0.1374 96.88 0.0615 96.76
1550 0.0214 100.00 0.0216 97.93
1560 0.0184 100.00 0.0179 98.28
1570 0.0402 96.88 0.0861 97.99
1580 0.0766 96.88 0.0513 97.26
1590 0.0027 100.00 0.0095 99.07
1600 0.0516 96.88 0.0864 97.68
1610 0.1257 96.88 0.0861 96.50
1620 0.0203 100.00 0.0330 96.97
1630 0.0585 100.00 0.0347 96.82
1640 0.0259 100.00 0.0486 95.61
1650 0.0728 96.88 0.0722 97.38
1660 0.0604 96.88 0.0490 97.25
1670 0.1037 96.88 0.0998 96.46
1680 0.0186 100.00 0.0307 97.23
1690 0.1405 90.62 0.2348 96.26
1700 0.0438 96.88 0.1081 97.10
1710 0.2238 90.62 0.2373 96.04
1720 0.0537 100.00 0.0398 96.38
1730 0.0089 100.00 0.0243 97.73
1740 0.0344 100.00 0.0194 98.14
1750 0.0558 96.88 0.1129 99.10
1760 0.0043 100.00 0.0092 99.10
1770 0.0351 100.00 0.0107 98.94
1780 0.2844 90.62 0.2255 98.55
1790 0.1337 96.88 0.1461 98.68
1800 0.0071 100.00 0.0140 98.64
1810 0.0976 96.88 0.1077 98.15
1820 0.0066 100.00 0.0156 98.48
1830 0.0605 96.88 0.0668 98.79
1840 0.2865 96.88 0.1524 97.97
1850 0.0114 100.00 0.0107 98.95
1860 0.1206 93.75 0.1949 98.69
1870 0.0953 93.75 0.1960 98.65
