batch class_loss class_acc conf_loss conf
0 0.0394 100.00 0.0458 95.83
10 0.0430 100.00 0.0428 96.14
20 0.2705 90.62 0.2264 96.98
30 0.3228 93.75 0.2091 97.35
40 0.1010 96.88 0.1622 97.75
50 0.3627 93.75 0.2132 97.06
60 0.0867 96.88 0.1000 95.76
70 0.1356 93.75 0.2252 97.16
80 0.0966 96.88 0.0866 96.84
90 0.0294 100.00 0.0279 97.36
100 0.0073 100.00 0.0182 98.22
110 0.0454 100.00 0.0357 96.68
120 0.2461 93.75 0.2685 98.34
130 0.0127 100.00 0.0223 97.88
140 0.0728 96.88 0.1117 97.21
150 0.1766 90.62 0.2399 96.24
160 0.1115 93.75 0.1278 96.71
170 0.1651 93.75 0.1786 97.99
180 0.0321 100.00 0.0394 96.42
190 0.2122 93.75 0.1220 94.74
200 0.0728 96.88 0.1876 96.12
210 0.1214 96.88 0.0723 96.85
220 0.0424 100.00 0.0485 95.61
230 0.0980 96.88 0.2022 97.51
240 0.0773 96.88 0.1201 97.13
250 0.0577 100.00 0.0414 96.21
260 0.0788 96.88 0.0793 96.43
270 0.3110 90.62 0.1642 95.77
280 0.0480 100.00 0.0287 97.37
290 0.0126 100.00 0.0336 96.91
300 0.0636 96.88 0.1512 97.59
310 0.2150 96.88 0.0845 98.28
320 0.0794 96.88 0.1416 97.13
330 0.0249 100.00 0.0246 97.64
340 0.0334 100.00 0.0286 97.30
350 0.0452 100.00 0.0461 95.75
360 0.0321 100.00 0.0521 95.36
370 0.1168 96.88 0.1275 96.20
380 0.0304 100.00 0.0307 97.15
390 0.1137 93.75 0.2631 96.96
400 0.0246 100.00 0.0212 97.93
410 0.1271 96.88 0.0572 97.10
420 0.1207 96.88 0.0737 95.74
430 0.2089 90.62 0.1518 95.94
440 0.0320 100.00 0.0395 96.31
450 0.2155 93.75 0.1336 95.87
460 0.0370 100.00 0.0331 96.87
470 0.1723 96.88 0.0815 97.93
480 0.3579 87.50 0.3389 95.54
490 0.0992 96.88 0.0789 96.75
500 0.0588 96.88 0.1652 96.33
510 0.0240 100.00 0.0359 96.58
520 0.0749 96.88 0.1336 94.77
530 0.1570 96.88 0.1050 96.18
540 0.0328 100.00 0.0202 98.05
550 0.0403 96.88 0.0934 98.24
560 0.0180 100.00 0.0267 97.50
570 0.0048 100.00 0.0223 97.86
580 0.1176 96.88 0.1287 96.78
590 0.0228 100.00 0.0389 96.36
600 0.0800 93.75 0.1595 96.55
610 0.1302 93.75 0.2514 96.97
620 0.0711 96.88 0.0762 97.16
630 0.0322 100.00 0.0365 96.76
640 0.0926 96.88 0.1256 98.29
650 0.0690 96.88 0.1217 97.92
660 0.0529 96.88 0.0509 97.60
670 0.1291 96.88 0.0662 97.30
680 0.0044 100.00 0.0132 98.70
690 0.0616 96.88 0.0674 97.45
700 0.0804 96.88 0.0803 97.17
710 0.0330 96.88 0.0672 97.35
720 0.0084 100.00 0.0257 97.57
730 0.0501 96.88 0.0782 98.10
740 0.1501 96.88 0.0935 97.75
750 0.0563 96.88 0.0749 97.05
760 0.0171 100.00 0.0264 97.49
770 0.0356 96.88 0.1050 97.04
780 0.0932 93.75 0.1907 97.48
790 0.0625 96.88 0.0592 97.60
800 0.0361 96.88 0.1228 97.36
810 0.0970 93.75 0.1135 96.23
820 0.0046 100.00 0.0334 96.86
830 0.0524 100.00 0.0359 96.68
840 0.3526 93.75 0.1559 98.02
850 0.3864 90.62 0.2461 96.99
860 0.1802 90.62 0.1326 93.56
870 0.0452 100.00 0.0462 95.73
880 0.0778 96.88 0.1158 97.56
890 0.1071 96.88 0.1107 96.53
900 0.0334 100.00 0.0267 97.46
910 0.0139 100.00 0.0244 97.67
920 0.0263 100.00 0.0261 97.51
930 0.0910 96.88 0.0975 97.54
940 0.1152 93.75 0.1449 96.63
950 0.0282 100.00 0.0191 98.16
960 0.1437 96.88 0.2088 96.86
970 0.0440 96.88 0.0765 97.41
980 0.0145 100.00 0.0360 96.76
990 0.2925 93.75 0.2401 96.62
1000 0.0892 96.88 0.1383 96.99
1010 0.0273 100.00 0.0348 96.83
1020 0.0256 100.00 0.0337 96.93
1030 0.0107 100.00 0.0189 98.16
1040 0.2490 93.75 0.3087 97.42
1050 0.0456 96.88 0.1158 97.86
1060 0.0186 100.00 0.0260 97.51
1070 0.1093 96.88 0.1006 97.79
1080 0.0995 96.88 0.0980 97.93
1090 0.0390 100.00 0.0200 98.09
1100 0.0134 100.00 0.0170 98.35
1110 0.0355 100.00 0.0294 97.21
1120 0.1289 93.75 0.2454 97.11
1130 0.0944 93.75 0.0896 96.54
1140 0.0342 100.00 0.0313 97.10
1150 0.0207 100.00 0.0385 96.44
1160 0.0595 96.88 0.1437 96.02
1170 0.1066 96.88 0.0650 97.04
1180 0.0080 100.00 0.0257 97.53
1190 0.0086 100.00 0.0261 97.57
1200 0.0202 100.00 0.0269 97.44
1210 0.1755 96.88 0.0991 97.73
1220 0.0075 100.00 0.0297 97.22
1230 0.0370 100.00 0.0225 97.85
1240 0.0583 96.88 0.1054 98.21
1250 0.0537 96.88 0.0883 98.38
1260 0.0637 96.88 0.0771 98.64
1270 0.0690 96.88 0.1413 96.84
1280 0.2332 96.88 0.1174 98.85
1290 0.1101 93.75 0.2054 96.87
1300 0.0063 100.00 0.0306 97.08
1310 0.1457 93.75 0.1431 95.80
1320 0.0509 100.00 0.0451 95.82
1330 0.0138 100.00 0.0213 97.95
1340 0.0108 100.00 0.0229 97.85
1350 0.0240 100.00 0.0215 97.93
1360 0.2831 93.75 0.1943 98.55
1370 0.0684 96.88 0.0590 97.42
1380 0.1090 96.88 0.1761 96.64
1390 0.0803 96.88 0.1013 97.32
1400 0.0551 100.00 0.0440 96.01
1410 0.0768 93.75 0.1344 95.81
1420 0.0233 100.00 0.0291 97.29
1430 0.0125 100.00 0.0177 98.30
1440 0.0696 96.88 0.1174 98.06
1450 0.0233 100.00 0.0219 97.92
1460 0.0489 96.88 0.1654 97.74
1470 0.1240 96.88 0.1210 96.85
1480 0.0925 93.75 0.1408 96.58
1490 0.2858 96.88 0.1695 96.67
1500 0.0314 100.00 0.0227 97.80
1510 0.0522 100.00 0.0331 96.88
1520 0.0628 96.88 0.0548 97.36
1530 0.0661 96.88 0.0758 96.42
1540 0.1011 96.88 0.0881 96.89
1550 0.0282 100.00 0.0392 96.49
1560 0.0541 96.88 0.1378 96.68
1570 0.2608 93.75 0.2234 97.53
1580 0.0803 96.88 0.0776 97.16
1590 0.0988 96.88 0.0625 97.29
1600 0.0834 96.88 0.0969 98.25
1610 0.2493 96.88 0.1727 98.07
