batch class_loss class_acc conf_loss conf
0 0.6672 59.38 0.6754 50.23
10 0.6633 62.50 0.6864 53.07
20 0.6629 65.62 0.6611 55.21
30 0.6408 56.25 0.6557 55.35
40 0.7543 46.88 0.7707 55.01
50 0.6752 56.25 0.6861 54.81
60 0.7300 40.62 0.7107 54.07
70 0.6703 59.38 0.6675 54.14
80 0.7082 56.25 0.6963 54.09
90 0.7048 46.88 0.7118 54.40
100 0.6882 53.12 0.6944 53.14
110 0.7116 50.00 0.7059 54.15
120 0.7106 53.12 0.7050 54.50
130 0.6965 53.12 0.6964 54.12
140 0.6783 56.25 0.6761 54.16
150 0.6824 50.00 0.6863 55.21
160 0.6595 59.38 0.6643 56.32
170 0.6216 75.00 0.6212 55.67
180 0.6908 50.00 0.6842 55.36
190 0.7342 43.75 0.7359 55.48
200 0.6918 50.00 0.7042 54.70
210 0.6556 62.50 0.6659 54.44
220 0.6907 50.00 0.6972 55.38
230 0.6693 62.50 0.6798 54.99
240 0.6600 68.75 0.6490 54.33
250 0.6799 50.00 0.6782 55.08
260 0.7004 50.00 0.7030 54.42
270 0.7091 50.00 0.7041 53.73
280 0.6963 50.00 0.7058 53.89
290 0.6759 50.00 0.6775 53.62
300 0.7009 46.88 0.7001 53.36
310 0.6892 40.62 0.6694 54.10
