batch class_loss class_acc conf_loss conf
0 0.7195 37.50 0.6937 47.22
10 0.6805 59.38 0.7227 47.90
20 0.6910 46.88 0.6881 52.09
30 0.6940 59.38 0.7325 48.18
40 0.6951 53.12 0.6862 46.16
50 0.7167 31.25 0.6468 45.25
60 0.7054 43.75 0.6743 45.42
70 0.6737 68.75 0.7369 48.70
80 0.6758 59.38 0.6887 51.02
90 0.6920 46.88 0.6878 51.94
100 0.6900 53.12 0.7037 50.68
110 0.6915 50.00 0.6988 47.03
120 0.6910 50.00 0.6883 48.51
130 0.6980 53.12 0.6975 52.12
140 0.6884 56.25 0.6969 52.11
150 0.7178 37.50 0.7015 52.33
160 0.7003 40.62 0.7110 49.47
170 0.7157 34.38 0.7003 50.69
180 0.6689 65.62 0.6691 52.07
190 0.6686 53.12 0.6693 52.43
200 0.7016 43.75 0.6925 51.59
210 0.6802 56.25 0.6890 51.42
220 0.6895 53.12 0.6914 52.67
230 0.7044 50.00 0.6989 53.15
240 0.7155 28.12 0.6943 51.37
250 0.7105 43.75 0.7089 45.88
260 0.6975 43.75 0.6867 46.52
270 0.6888 46.88 0.6977 48.30
280 0.6762 65.62 0.6909 51.38
290 0.6957 56.25 0.6922 51.12
300 0.6940 56.25 0.6867 50.98
310 0.6686 62.50 0.6988 52.02
