batch class_loss class_acc conf_loss conf
0 0.6901 53.12 0.7099 50.88
10 0.6957 40.62 0.6968 53.60
20 0.6791 68.75 0.6793 51.32
30 0.7069 43.75 0.6904 51.35
40 0.6874 46.88 0.6885 51.89
50 0.6818 56.25 0.6888 52.73
60 0.7030 43.75 0.7038 52.87
70 0.6980 43.75 0.6978 50.81
80 0.6688 68.75 0.6843 52.00
90 0.6816 53.12 0.6878 53.21
100 0.6868 50.00 0.6952 52.00
110 0.6954 46.88 0.7029 50.16
120 0.6976 53.12 0.6896 49.18
130 0.6915 43.75 0.6878 48.11
140 0.6922 53.12 0.6971 47.85
150 0.6877 56.25 0.6944 48.60
160 0.6906 53.12 0.6882 52.23
170 0.7017 43.75 0.6957 53.28
180 0.7041 46.88 0.7071 52.42
190 0.6907 56.25 0.6831 51.81
200 0.6862 46.88 0.6880 51.32
210 0.6967 50.00 0.7048 49.65
220 0.7089 40.62 0.6878 48.39
230 0.6808 65.62 0.7133 47.48
240 0.6788 59.38 0.6812 49.85
250 0.7094 40.62 0.7038 52.75
260 0.7145 46.88 0.7057 52.57
270 0.6959 50.00 0.6939 51.39
280 0.6940 56.25 0.6896 49.62
290 0.6951 50.00 0.7194 50.55
300 0.6897 59.38 0.6997 51.38
310 0.7100 43.75 0.6951 51.13
