batch class_loss class_acc conf_loss conf
0 0.7015 46.88 0.6907 49.26
10 0.7381 31.25 0.6982 50.73
20 0.6865 59.38 0.7020 49.26
30 0.6951 50.00 0.6998 48.15
40 0.7276 40.62 0.6835 46.61
50 0.6933 43.75 0.6962 47.23
60 0.6974 43.75 0.6943 49.98
70 0.6934 56.25 0.6977 49.84
80 0.6728 62.50 0.6793 51.26
90 0.6847 56.25 0.6833 52.27
100 0.6802 62.50 0.6856 49.69
110 0.6849 50.00 0.6940 51.26
120 0.7053 40.62 0.6953 50.25
130 0.7257 31.25 0.7094 51.07
140 0.6837 53.12 0.6727 53.05
150 0.7044 56.25 0.6865 54.15
160 0.6941 50.00 0.6903 52.27
170 0.6930 50.00 0.6970 49.37
180 0.7457 31.25 0.6984 50.19
190 0.7231 46.88 0.7089 49.75
200 0.6991 46.88 0.6899 50.03
210 0.6975 37.50 0.6881 48.94
220 0.6949 43.75 0.7115 46.95
230 0.6920 50.00 0.7134 48.18
240 0.6927 50.00 0.6938 52.60
250 0.6831 56.25 0.6833 53.47
260 0.7058 46.88 0.7127 52.80
270 0.7131 40.62 0.7034 50.52
280 0.6976 46.88 0.6837 47.50
290 0.7027 40.62 0.7001 48.63
300 0.6965 43.75 0.6845 48.37
310 0.6929 53.12 0.6975 49.68
