batch class_loss class_acc conf_loss conf
0 0.7021 50.00 0.7287 50.49
10 0.6731 50.00 0.6975 54.33
20 0.6973 43.75 0.6674 46.02
30 0.7161 59.38 0.7170 46.42
40 0.7232 34.38 0.6916 50.63
50 0.6969 50.00 0.7055 51.48
60 0.6922 46.88 0.6824 48.35
70 0.6650 68.75 0.6962 49.80
80 0.7191 37.50 0.7101 53.36
90 0.6875 56.25 0.7174 49.57
100 0.6814 53.12 0.6886 50.83
110 0.6320 71.88 0.6616 52.77
120 0.7286 40.62 0.7294 52.76
130 0.6692 68.75 0.7100 47.86
140 0.6782 65.62 0.6906 49.49
150 0.7516 31.25 0.7447 50.70
160 0.6831 59.38 0.6915 51.74
170 0.6872 59.38 0.6877 50.20
180 0.7098 40.62 0.6853 49.64
190 0.6792 56.25 0.6956 51.33
200 0.6633 62.50 0.6849 53.73
210 0.6943 53.12 0.6839 54.05
220 0.6848 53.12 0.6684 51.28
230 0.7038 43.75 0.6963 49.23
240 0.6788 59.38 0.7218 48.83
250 0.7189 37.50 0.6927 48.26
260 0.7055 53.12 0.7002 49.02
270 0.6837 50.00 0.6879 49.22
280 0.6960 53.12 0.7358 48.74
290 0.6786 59.38 0.7259 50.00
300 0.7437 40.62 0.7428 52.65
310 0.6921 56.25 0.6962 49.57
