batch class_loss class_acc conf_loss conf
0 0.6937 53.12 0.6969 49.02
10 0.6626 68.75 0.6971 50.78
20 0.7104 46.88 0.6892 52.95
30 0.6923 59.38 0.7108 51.00
40 0.6859 59.38 0.7060 49.60
50 0.6836 53.12 0.6955 48.51
60 0.6734 56.25 0.6962 48.37
70 0.6999 50.00 0.6902 49.79
80 0.6987 43.75 0.7209 51.57
90 0.7003 46.88 0.7014 50.91
100 0.6528 68.75 0.6836 51.52
110 0.6956 46.88 0.6947 52.17
120 0.6937 50.00 0.6883 50.21
130 0.6898 53.12 0.6939 50.68
140 0.6842 59.38 0.6854 51.35
150 0.7154 40.62 0.7179 53.63
160 0.6993 40.62 0.7298 55.09
170 0.6803 56.25 0.6696 53.77
180 0.6670 56.25 0.6864 52.95
190 0.6783 46.88 0.7008 52.27
200 0.6923 56.25 0.6866 51.42
210 0.6867 46.88 0.6859 52.60
220 0.6807 53.12 0.6850 52.27
230 0.7250 34.38 0.6887 50.58
240 0.6903 53.12 0.7175 49.57
250 0.7135 46.88 0.6957 49.66
260 0.6954 50.00 0.6976 51.18
270 0.6727 71.88 0.6822 52.30
280 0.6949 50.00 0.6956 52.39
290 0.7151 53.12 0.6924 52.62
300 0.6915 62.50 0.6993 52.98
310 0.6761 56.25 0.6748 53.17
