batch class_loss class_acc conf_loss conf
0 0.6859 53.12 0.6916 53.15
10 0.7087 56.25 0.6901 54.13
20 0.7080 46.88 0.7056 54.54
30 0.6811 59.38 0.6999 53.22
40 0.7180 46.88 0.7242 50.98
50 0.6817 56.25 0.6890 47.91
60 0.6729 62.50 0.6935 49.35
70 0.7247 50.00 0.6954 53.37
80 0.6943 43.75 0.6945 54.21
90 0.6975 40.62 0.7045 53.83
100 0.6727 50.00 0.7008 53.68
110 0.6826 53.12 0.6788 50.91
120 0.6973 53.12 0.6928 50.52
130 0.6811 62.50 0.6929 51.74
140 0.6729 50.00 0.6708 54.74
150 0.6953 59.38 0.7058 54.25
160 0.6884 50.00 0.7029 55.05
170 0.7038 50.00 0.7074 56.48
180 0.6987 53.12 0.6897 56.17
190 0.6797 53.12 0.6769 54.51
200 0.7094 46.88 0.7019 53.43
210 0.7034 53.12 0.7042 51.66
220 0.6800 56.25 0.6948 50.73
230 0.7039 56.25 0.6976 50.30
240 0.6743 59.38 0.6806 50.79
250 0.6930 56.25 0.7008 50.45
260 0.6828 62.50 0.6789 52.50
270 0.6663 71.88 0.6572 54.59
280 0.6796 59.38 0.6734 55.76
290 0.7124 37.50 0.7349 55.24
300 0.7049 50.00 0.7009 53.87
310 0.7255 40.62 0.7204 52.68
