batch class_loss class_acc conf_loss conf
0 0.6912 46.88 0.6850 49.68
10 0.6872 62.50 0.7066 46.78
20 0.6920 40.62 0.6735 49.36
30 0.6708 59.38 0.6853 50.41
40 0.6738 56.25 0.6880 52.19
50 0.6906 56.25 0.6844 55.07
60 0.6965 56.25 0.6966 54.90
70 0.6735 62.50 0.6811 54.62
80 0.6826 59.38 0.7068 51.13
90 0.7119 50.00 0.7085 49.76
100 0.6833 53.12 0.6922 49.23
110 0.6770 56.25 0.6703 51.11
120 0.7181 37.50 0.7183 52.77
130 0.7052 50.00 0.7034 52.61
140 0.6933 53.12 0.6823 51.10
150 0.6687 62.50 0.7091 48.34
160 0.7054 53.12 0.7068 50.24
170 0.6742 59.38 0.6900 52.07
180 0.6987 46.88 0.6925 51.54
190 0.7395 34.38 0.6869 49.06
200 0.7223 53.12 0.7149 50.37
210 0.6936 34.38 0.6959 50.78
220 0.7025 50.00 0.7007 50.63
230 0.6982 43.75 0.6986 49.86
240 0.6966 50.00 0.6950 50.81
250 0.6887 53.12 0.6840 52.40
260 0.6949 53.12 0.6971 52.95
270 0.6878 56.25 0.6945 50.30
280 0.6873 46.88 0.6736 49.63
290 0.6894 59.38 0.7159 47.05
300 0.6812 56.25 0.7065 45.94
310 0.7253 31.25 0.6831 48.82
