batch class_loss class_acc conf_loss conf
0 0.6885 59.38 0.7029 50.25
10 0.6902 46.88 0.6827 48.31
20 0.6965 50.00 0.7147 47.37
30 0.6992 56.25 0.6901 49.71
40 0.6705 65.62 0.6904 51.79
50 0.6977 56.25 0.6875 54.02
60 0.6993 46.88 0.7012 53.95
70 0.6780 62.50 0.6828 49.79
80 0.6990 43.75 0.6819 51.18
90 0.6841 53.12 0.6787 53.11
100 0.7030 50.00 0.6903 52.62
110 0.6980 65.62 0.7108 51.12
120 0.6866 56.25 0.6806 53.37
130 0.7158 53.12 0.7136 54.19
140 0.6864 50.00 0.6877 50.97
150 0.7135 43.75 0.7016 49.40
160 0.7037 37.50 0.7059 49.09
170 0.7192 37.50 0.6856 49.39
180 0.6913 56.25 0.6845 50.76
190 0.6869 59.38 0.6956 50.12
200 0.6757 56.25 0.7003 49.23
210 0.6945 53.12 0.6854 48.92
220 0.6818 53.12 0.6943 48.04
230 0.6940 46.88 0.7068 49.44
240 0.6914 50.00 0.6860 51.53
250 0.7030 43.75 0.7000 52.71
260 0.7013 53.12 0.7060 52.07
270 0.7151 37.50 0.7040 50.04
280 0.7037 40.62 0.7007 49.83
290 0.6853 50.00 0.6903 51.22
300 0.7080 46.88 0.6946 52.62
310 0.7074 50.00 0.7020 51.19
