batch class_loss class_acc conf_loss conf
0 0.6925 46.88 0.7062 47.34
10 0.7108 40.62 0.7035 50.14
20 0.6581 59.38 0.6779 52.40
30 0.6840 53.12 0.6927 51.55
40 0.7025 50.00 0.6988 51.01
50 0.7130 34.38 0.6953 51.90
60 0.7003 46.88 0.7069 49.05
70 0.6847 65.62 0.7008 48.93
80 0.6937 46.88 0.7102 52.81
90 0.7108 43.75 0.7179 52.77
100 0.6971 50.00 0.7021 48.76
110 0.6773 62.50 0.6815 50.60
120 0.6881 59.38 0.6883 51.48
130 0.6780 59.38 0.6810 53.85
140 0.7253 34.38 0.7096 52.35
150 0.6912 53.12 0.7005 46.74
160 0.6863 50.00 0.7007 48.33
170 0.6917 56.25 0.7039 48.86
180 0.6997 43.75 0.6826 48.22
190 0.7029 46.88 0.6734 46.65
200 0.6967 50.00 0.6777 48.70
210 0.6985 46.88 0.6860 49.73
220 0.6928 50.00 0.6906 48.99
230 0.6895 50.00 0.6896 50.27
240 0.6950 62.50 0.6907 50.78
250 0.6906 50.00 0.6868 47.70
260 0.6825 46.88 0.6817 48.11
270 0.7151 43.75 0.6908 52.52
280 0.6887 43.75 0.6744 53.66
290 0.6857 59.38 0.6954 52.01
300 0.6943 56.25 0.6905 48.96
310 0.6994 53.12 0.7128 46.74
