batch class_loss class_acc conf_loss conf
0 0.6923 43.75 0.6889 49.77
10 0.6828 53.12 0.6831 50.47
20 0.6891 56.25 0.6825 52.68
30 0.6986 56.25 0.7182 52.90
40 0.6700 65.62 0.6721 53.00
50 0.6749 62.50 0.6687 56.39
60 0.7020 56.25 0.7026 56.64
70 0.6606 62.50 0.6801 55.06
80 0.6724 56.25 0.6881 53.31
90 0.7103 50.00 0.7046 52.89
100 0.6795 50.00 0.6908 52.68
110 0.6889 50.00 0.6994 52.58
120 0.6816 59.38 0.6853 52.39
130 0.6893 46.88 0.6870 54.20
140 0.6821 56.25 0.6930 55.20
150 0.6919 56.25 0.6893 54.63
160 0.6924 46.88 0.6885 52.15
170 0.6944 43.75 0.7029 52.47
180 0.7238 40.62 0.7168 52.81
190 0.6930 53.12 0.6878 53.74
200 0.6971 46.88 0.6882 55.25
210 0.7391 34.38 0.7382 55.35
220 0.6909 40.62 0.7127 55.38
230 0.6653 53.12 0.6735 54.15
240 0.7397 43.75 0.7087 52.05
250 0.6779 56.25 0.6979 51.11
260 0.6938 50.00 0.6733 52.19
270 0.7074 43.75 0.7122 53.68
280 0.7035 50.00 0.6866 54.28
290 0.6873 53.12 0.6826 53.52
300 0.6786 59.38 0.6831 52.55
310 0.6990 43.75 0.6942 51.86
