batch class_loss class_acc conf_loss conf
0 0.6955 50.00 0.6932 50.84
10 0.7120 56.25 0.6838 48.15
20 0.7323 43.75 0.7002 49.32
30 0.6925 53.12 0.6911 53.42
40 0.7044 43.75 0.6956 53.19
50 0.7408 34.38 0.6895 46.81
60 0.6740 68.75 0.7569 44.59
70 0.6817 62.50 0.7347 45.42
80 0.7126 56.25 0.7000 48.14
90 0.6999 46.88 0.6866 48.48
100 0.6691 50.00 0.6694 51.74
110 0.6862 50.00 0.6626 50.87
120 0.7027 46.88 0.7043 49.78
130 0.7016 46.88 0.6924 50.74
140 0.7046 56.25 0.7036 51.12
150 0.7137 50.00 0.7141 53.18
160 0.7002 50.00 0.7126 51.20
170 0.6820 59.38 0.6870 50.05
180 0.7145 43.75 0.7099 48.49
190 0.6999 46.88 0.6875 48.43
200 0.6722 71.88 0.6874 49.49
210 0.6985 46.88 0.7166 52.95
220 0.6890 50.00 0.6842 51.09
230 0.6960 53.12 0.6931 49.56
240 0.6915 50.00 0.6646 46.27
250 0.7015 43.75 0.7167 47.16
260 0.6938 50.00 0.6955 49.10
270 0.6704 46.88 0.6475 51.46
280 0.6914 46.88 0.6868 51.97
290 0.7042 43.75 0.6870 49.58
300 0.7097 40.62 0.6923 49.14
310 0.6730 59.38 0.6968 49.67
