batch class_loss class_acc conf_loss conf
0 0.6922 56.25 0.7044 50.65
10 0.6966 43.75 0.7005 51.81
20 0.7116 40.62 0.6836 51.26
30 0.7090 37.50 0.6835 51.37
40 0.7072 37.50 0.6771 50.15
50 0.6924 50.00 0.6715 48.95
60 0.6970 46.88 0.7090 48.81
70 0.6784 59.38 0.7242 49.20
80 0.7272 37.50 0.7100 51.66
90 0.6859 40.62 0.6953 52.18
100 0.7053 43.75 0.7031 52.41
110 0.6780 68.75 0.6705 52.65
120 0.7041 37.50 0.7013 51.57
130 0.6914 46.88 0.6954 50.93
140 0.6900 50.00 0.6958 51.18
150 0.6891 50.00 0.6873 51.90
160 0.7013 40.62 0.6879 52.36
170 0.6818 62.50 0.6902 50.57
180 0.6853 59.38 0.6906 51.11
190 0.7108 34.38 0.6866 50.87
200 0.6922 43.75 0.6932 49.58
210 0.6965 50.00 0.6992 50.43
220 0.6927 56.25 0.6959 52.91
230 0.7094 40.62 0.7161 54.47
240 0.7102 40.62 0.7116 53.09
250 0.6843 59.38 0.6835 51.85
260 0.7062 37.50 0.6853 51.13
270 0.6932 59.38 0.7027 50.58
280 0.7205 34.38 0.7166 52.64
290 0.6802 62.50 0.6800 52.94
300 0.6894 59.38 0.6882 53.85
310 0.7213 40.62 0.7082 52.08
