batch class_loss class_acc conf_loss conf
0 0.7306 37.50 0.6998 49.91
10 0.7032 50.00 0.6941 52.32
20 0.6980 43.75 0.6962 52.73
30 0.6870 71.88 0.6884 51.55
40 0.6839 65.62 0.6920 50.55
50 0.6708 59.38 0.6785 51.40
60 0.6970 50.00 0.6965 49.97
70 0.6941 59.38 0.6905 50.39
80 0.6746 56.25 0.6961 53.15
90 0.7050 46.88 0.7020 53.64
100 0.6924 46.88 0.6991 51.60
110 0.6671 59.38 0.6904 50.77
120 0.7116 40.62 0.6896 50.27
130 0.6927 53.12 0.6983 49.30
140 0.7032 37.50 0.7018 51.05
150 0.7045 43.75 0.6909 51.87
160 0.7003 46.88 0.6889 51.77
170 0.7038 43.75 0.6952 51.82
180 0.6951 43.75 0.6847 50.22
190 0.6777 65.62 0.6900 49.64
200 0.6841 62.50 0.7080 47.83
210 0.6837 62.50 0.7119 47.36
220 0.6921 46.88 0.6843 51.99
230 0.6895 59.38 0.6874 54.92
240 0.6968 43.75 0.7037 51.24
250 0.6995 40.62 0.6858 46.31
260 0.7021 43.75 0.6827 45.37
270 0.6908 50.00 0.6950 46.65
280 0.7038 37.50 0.6946 48.91
290 0.6962 40.62 0.6983 49.14
300 0.6997 34.38 0.6918 48.66
310 0.7101 37.50 0.6726 48.05
