batch class_loss class_acc conf_loss conf
0 0.7160 40.62 0.7062 50.52
10 0.6758 62.50 0.6955 48.92
20 0.6892 53.12 0.7033 48.54
30 0.7246 37.50 0.7087 51.89
40 0.6987 43.75 0.7079 52.49
50 0.6906 53.12 0.6949 55.26
60 0.6990 50.00 0.6897 51.43
70 0.7023 46.88 0.6975 50.04
80 0.6830 53.12 0.6850 50.07
90 0.7092 43.75 0.6988 50.34
100 0.7006 46.88 0.7029 50.92
110 0.7350 37.50 0.7102 53.04
120 0.6926 53.12 0.6998 52.53
130 0.6994 43.75 0.7003 51.31
140 0.6867 56.25 0.6861 49.66
150 0.6974 40.62 0.6875 49.15
160 0.7077 46.88 0.6863 48.40
170 0.6868 56.25 0.6995 50.36
180 0.6808 59.38 0.6916 51.56
190 0.7038 37.50 0.7009 51.21
200 0.7284 31.25 0.6799 48.78
210 0.6876 62.50 0.7119 46.89
220 0.6831 56.25 0.7045 47.44
230 0.7260 37.50 0.7047 49.90
240 0.7004 50.00 0.7030 50.93
250 0.6930 53.12 0.6990 50.01
260 0.6826 68.75 0.6962 49.94
270 0.7038 37.50 0.6945 51.16
280 0.6987 46.88 0.7001 48.38
290 0.6898 59.38 0.7054 47.17
300 0.6900 59.38 0.7052 48.26
310 0.6805 53.12 0.6943 49.21
