batch class_loss class_acc conf_loss conf
0 0.6889 50.00 0.6942 49.60
10 0.6907 46.88 0.7050 51.02
20 0.6837 50.00 0.6923 50.42
30 0.6888 53.12 0.6908 50.59
40 0.7285 37.50 0.7013 51.41
50 0.6844 53.12 0.6955 50.91
60 0.6903 59.38 0.6777 51.84
70 0.6918 53.12 0.7039 51.69
80 0.6919 56.25 0.7036 49.71
90 0.6886 68.75 0.6956 51.29
100 0.6781 59.38 0.7008 53.78
110 0.6881 56.25 0.6910 51.16
120 0.6915 56.25 0.7082 49.85
130 0.6982 50.00 0.6960 49.03
140 0.6941 43.75 0.6989 49.16
150 0.6987 50.00 0.6953 50.90
160 0.7226 43.75 0.7153 52.29
170 0.6857 56.25 0.7100 52.46
180 0.7332 34.38 0.7028 50.93
190 0.6788 53.12 0.6939 49.10
200 0.6887 53.12 0.6964 50.23
210 0.6929 53.12 0.6858 53.16
220 0.6909 50.00 0.7044 55.54
230 0.7005 46.88 0.7043 53.87
240 0.7062 40.62 0.6785 49.55
250 0.6981 46.88 0.6975 46.00
260 0.6896 37.50 0.6811 48.04
270 0.6895 56.25 0.7114 48.63
280 0.7019 43.75 0.6990 49.49
290 0.6953 56.25 0.7014 49.88
300 0.6953 53.12 0.6934 51.02
310 0.6931 50.00 0.7077 53.00
