batch class_loss class_acc conf_loss conf
0 0.6809 46.88 0.6975 49.88
10 0.6781 68.75 0.6862 51.80
20 0.6887 56.25 0.6835 55.95
30 0.7106 46.88 0.7093 58.39
40 0.6944 53.12 0.6949 54.93
50 0.6525 62.50 0.6620 54.70
60 0.6819 65.62 0.6749 55.59
70 0.6810 50.00 0.6806 54.77
80 0.6942 46.88 0.7121 52.62
90 0.6889 56.25 0.7061 52.53
100 0.7046 43.75 0.7099 53.40
110 0.6697 68.75 0.6759 52.90
120 0.6880 53.12 0.7021 54.16
130 0.6847 56.25 0.6741 54.61
140 0.6995 43.75 0.7068 52.34
150 0.7202 43.75 0.6879 51.06
160 0.6843 59.38 0.6833 52.82
170 0.6832 59.38 0.6809 57.31
180 0.6886 46.88 0.7029 56.37
190 0.6817 56.25 0.6748 52.10
200 0.7530 21.88 0.7400 52.94
210 0.6595 59.38 0.6874 51.93
220 0.6943 53.12 0.6779 51.83
230 0.6741 50.00 0.6858 52.34
240 0.6789 71.88 0.7029 50.63
250 0.6856 43.75 0.6606 50.38
260 0.6948 46.88 0.7093 48.64
270 0.7089 31.25 0.6694 46.99
280 0.7021 43.75 0.6740 45.91
290 0.7094 40.62 0.6908 49.42
300 0.6863 59.38 0.7042 52.10
310 0.6836 56.25 0.6770 51.18
