batch class_loss class_acc conf_loss conf
0 0.6942 59.38 0.6812 49.24
10 0.7095 46.88 0.6879 53.41
20 0.6937 50.00 0.6871 46.48
30 0.6962 46.88 0.7109 44.85
40 0.7117 43.75 0.7022 48.50
50 0.6791 59.38 0.7248 48.97
60 0.7098 46.88 0.7076 52.47
70 0.7050 46.88 0.6858 51.35
80 0.6958 56.25 0.6913 47.63
90 0.7125 37.50 0.6829 48.90
100 0.6782 53.12 0.7215 49.06
110 0.6735 53.12 0.7086 50.88
120 0.6961 46.88 0.6876 54.51
130 0.7049 53.12 0.6961 50.28
140 0.7039 46.88 0.6596 47.71
150 0.6963 50.00 0.7091 48.40
160 0.6928 50.00 0.6840 50.28
170 0.7008 50.00 0.7006 50.56
180 0.6830 53.12 0.6780 48.47
190 0.6694 46.88 0.6798 49.76
200 0.6834 59.38 0.7067 49.28
210 0.6800 59.38 0.6902 51.42
220 0.7030 46.88 0.6710 49.44
230 0.7070 53.12 0.6892 50.61
240 0.6698 59.38 0.6581 52.28
250 0.7270 28.12 0.7121 52.44
260 0.6941 43.75 0.6834 47.55
270 0.6914 46.88 0.6978 45.02
280 0.7101 46.88 0.6927 45.98
290 0.6933 50.00 0.7149 45.40
300 0.6927 46.88 0.6921 48.12
310 0.7201 40.62 0.7357 52.36
