batch class_loss class_acc conf_loss conf
0 0.6800 46.88 0.6839 51.69
10 0.6787 50.00 0.6906 52.61
20 0.7018 40.62 0.6885 50.13
30 0.6887 53.12 0.6776 49.40
40 0.7054 50.00 0.7123 50.58
50 0.6928 46.88 0.6838 51.07
60 0.6844 46.88 0.7002 51.50
70 0.6835 34.38 0.6783 52.42
80 0.6953 56.25 0.6867 53.19
90 0.6973 46.88 0.7094 54.33
100 0.6571 62.50 0.6749 53.11
110 0.7087 56.25 0.7078 54.80
120 0.6843 56.25 0.6782 55.23
130 0.6689 56.25 0.6855 53.51
140 0.7037 50.00 0.7258 55.58
150 0.6561 65.62 0.6601 58.35
160 0.6920 56.25 0.6766 55.51
170 0.7024 59.38 0.7038 51.50
180 0.6726 56.25 0.6859 50.52
190 0.7105 56.25 0.6889 50.66
200 0.6908 43.75 0.6891 49.28
210 0.7009 53.12 0.6880 50.56
220 0.6820 59.38 0.6809 52.36
230 0.6576 65.62 0.6614 53.50
240 0.6744 71.88 0.6950 52.23
250 0.6853 50.00 0.6749 51.30
260 0.6818 56.25 0.6730 50.61
270 0.6771 50.00 0.6889 52.10
280 0.7051 37.50 0.7092 53.32
290 0.6925 53.12 0.6966 53.14
300 0.6805 59.38 0.6907 51.43
310 0.7191 43.75 0.6929 49.89
